1,"SELECT TOP #       p.objID, p.run, f.run, p.ra, p.dec, p.psfMag_u, p.psfMag_g,    p.psfMag_r, p.psfMag_i, p.psfMag_z, f.mjd_u, f.mjd_g, f.mjd_r,   f.mjd_i, f.mjd_z into mydb.MyTable from PhotoObjAll p        INNER JOIN Field AS f ON f.fieldID = p.fieldID"
2019-09-07 09:51:00,1
