69,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-13 01:32:00,1
2019-02-13 12:50:00,1
2019-02-13 13:12:00,2
2019-02-13 16:50:00,1
2019-02-13 16:55:00,1
2019-02-13 16:56:00,1
2019-02-13 17:07:00,1
2019-02-13 18:35:00,1
2019-02-13 18:36:00,1
2019-02-13 18:37:00,4
2019-02-13 18:38:00,1
2019-02-13 18:39:00,3
2019-02-13 18:40:00,1
2019-02-13 18:41:00,1
2019-02-13 18:42:00,2
2019-02-13 18:43:00,3
2019-02-13 18:44:00,2
2019-02-13 18:45:00,2
2019-02-13 18:46:00,2
2019-02-13 18:47:00,1
2019-02-13 18:48:00,2
2019-02-13 18:49:00,4
2019-02-13 18:50:00,1
2019-02-13 18:51:00,3
2019-02-13 18:52:00,4
2019-02-13 18:53:00,3
2019-02-13 18:54:00,4
2019-02-13 18:55:00,3
2019-02-13 18:56:00,1
2019-02-13 18:57:00,4
2019-02-13 18:58:00,2
2019-02-13 23:14:00,1
2019-02-13 23:15:00,4
2019-02-13 23:16:00,1
