5386,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-02-13 00:00:00,13
2019-02-13 00:02:00,5
2019-02-13 00:03:00,1
2019-02-13 00:08:00,1
2019-02-13 00:09:00,17
2019-02-13 00:10:00,12
2019-02-13 00:12:00,5
2019-02-13 00:13:00,1
2019-02-13 00:18:00,1
2019-02-13 00:19:00,17
2019-02-13 00:20:00,12
2019-02-13 00:22:00,5
2019-02-13 00:23:00,1
2019-02-13 00:28:00,1
2019-02-13 00:29:00,17
2019-02-13 00:30:00,12
2019-02-13 00:32:00,5
2019-02-13 00:33:00,1
2019-02-13 00:38:00,1
2019-02-13 00:39:00,17
2019-02-13 00:40:00,12
2019-02-13 00:42:00,5
2019-02-13 00:43:00,1
2019-02-13 00:48:00,1
2019-02-13 00:49:00,21
2019-02-13 00:50:00,12
2019-02-13 00:52:00,5
2019-02-13 00:53:00,2
2019-02-13 00:58:00,1
2019-02-13 00:59:00,17
2019-02-13 01:00:00,12
2019-02-13 01:02:00,5
2019-02-13 01:03:00,1
2019-02-13 01:08:00,1
2019-02-13 01:09:00,19
2019-02-13 01:10:00,12
2019-02-13 01:12:00,5
2019-02-13 01:13:00,1
2019-02-13 01:18:00,1
2019-02-13 01:19:00,17
2019-02-13 01:20:00,12
2019-02-13 01:22:00,5
2019-02-13 01:24:00,1
2019-02-13 01:28:00,1
2019-02-13 01:29:00,17
2019-02-13 01:30:00,12
2019-02-13 01:32:00,5
2019-02-13 01:34:00,1
2019-02-13 01:38:00,1
2019-02-13 01:39:00,17
2019-02-13 01:40:00,12
2019-02-13 01:42:00,7
2019-02-13 01:44:00,1
2019-02-13 01:48:00,1
2019-02-13 01:49:00,20
2019-02-13 01:50:00,12
2019-02-13 01:52:00,5
2019-02-13 01:54:00,1
2019-02-13 01:58:00,1
2019-02-13 01:59:00,19
2019-02-13 02:00:00,12
2019-02-13 02:02:00,7
2019-02-13 02:04:00,1
2019-02-13 02:08:00,1
2019-02-13 02:09:00,17
2019-02-13 02:10:00,12
2019-02-13 02:12:00,7
2019-02-13 02:14:00,1
2019-02-13 02:18:00,1
2019-02-13 02:19:00,17
2019-02-13 02:20:00,12
2019-02-13 02:22:00,5
2019-02-13 02:24:00,1
2019-02-13 02:28:00,1
2019-02-13 02:29:00,19
2019-02-13 02:30:00,12
2019-02-13 02:32:00,7
2019-02-13 02:34:00,1
2019-02-13 02:38:00,1
2019-02-13 02:39:00,17
2019-02-13 02:40:00,12
2019-02-13 02:42:00,5
2019-02-13 02:44:00,1
2019-02-13 02:48:00,1
2019-02-13 02:49:00,17
2019-02-13 02:50:00,12
2019-02-13 02:52:00,5
2019-02-13 02:54:00,1
2019-02-13 02:58:00,1
2019-02-13 02:59:00,18
2019-02-13 03:00:00,12
2019-02-13 03:02:00,5
2019-02-13 03:04:00,1
2019-02-13 03:08:00,1
2019-02-13 03:09:00,17
2019-02-13 03:10:00,12
2019-02-13 03:12:00,5
2019-02-13 03:14:00,1
2019-02-13 03:18:00,1
2019-02-13 03:19:00,17
2019-02-13 03:20:00,12
2019-02-13 03:22:00,5
2019-02-13 03:24:00,1
2019-02-13 03:28:00,1
2019-02-13 03:29:00,17
2019-02-13 03:30:00,12
2019-02-13 03:32:00,5
2019-02-13 03:34:00,1
2019-02-13 03:38:00,1
2019-02-13 03:39:00,14
2019-02-13 03:40:00,15
2019-02-13 03:42:00,5
2019-02-13 03:44:00,1
2019-02-13 03:48:00,1
2019-02-13 03:49:00,14
2019-02-13 03:50:00,16
2019-02-13 03:52:00,5
2019-02-13 03:54:00,1
2019-02-13 03:58:00,1
2019-02-13 03:59:00,14
2019-02-13 04:00:00,15
2019-02-13 04:02:00,5
2019-02-13 04:04:00,1
2019-02-13 04:08:00,1
2019-02-13 04:09:00,12
2019-02-13 04:10:00,17
2019-02-13 04:12:00,5
2019-02-13 04:14:00,1
2019-02-13 04:18:00,1
2019-02-13 04:19:00,6
2019-02-13 04:20:00,23
2019-02-13 04:22:00,7
2019-02-13 04:24:00,1
2019-02-13 04:28:00,1
2019-02-13 04:29:00,6
2019-02-13 04:30:00,23
2019-02-13 04:32:00,5
2019-02-13 04:34:00,1
2019-02-13 04:38:00,1
2019-02-13 04:39:00,6
2019-02-13 04:40:00,24
2019-02-13 04:42:00,7
2019-02-13 04:44:00,1
2019-02-13 04:48:00,1
2019-02-13 04:49:00,6
2019-02-13 04:50:00,23
2019-02-13 04:52:00,5
2019-02-13 04:54:00,1
2019-02-13 04:58:00,1
2019-02-13 04:59:00,6
2019-02-13 05:00:00,23
2019-02-13 05:02:00,5
2019-02-13 05:04:00,1
2019-02-13 05:08:00,1
2019-02-13 05:09:00,8
2019-02-13 05:10:00,23
2019-02-13 05:12:00,5
2019-02-13 05:14:00,1
2019-02-13 05:18:00,1
2019-02-13 05:19:00,4
2019-02-13 05:20:00,26
2019-02-13 05:22:00,5
2019-02-13 05:24:00,1
2019-02-13 05:28:00,1
2019-02-13 05:29:00,4
2019-02-13 05:30:00,25
2019-02-13 05:32:00,5
2019-02-13 05:34:00,1
2019-02-13 05:38:00,1
2019-02-13 05:39:00,9
2019-02-13 05:40:00,23
2019-02-13 05:42:00,5
2019-02-13 05:44:00,1
2019-02-13 05:48:00,1
2019-02-13 05:49:00,6
2019-02-13 05:50:00,23
2019-02-13 05:52:00,5
2019-02-13 05:54:00,1
2019-02-13 05:58:00,1
2019-02-13 05:59:00,2
2019-02-13 06:00:00,28
2019-02-13 06:02:00,5
2019-02-13 06:04:00,2
2019-02-13 06:08:00,1
2019-02-13 06:09:00,4
2019-02-13 06:10:00,27
2019-02-13 06:12:00,5
2019-02-13 06:14:00,1
2019-02-13 06:18:00,1
2019-02-13 06:19:00,2
2019-02-13 06:20:00,29
2019-02-13 06:22:00,5
2019-02-13 06:24:00,1
2019-02-13 06:28:00,1
2019-02-13 06:29:00,2
2019-02-13 06:30:00,27
2019-02-13 06:32:00,5
2019-02-13 06:34:00,1
2019-02-13 06:38:00,1
2019-02-13 06:39:00,2
2019-02-13 06:40:00,27
2019-02-13 06:42:00,5
2019-02-13 06:44:00,1
2019-02-13 06:48:00,1
2019-02-13 06:49:00,2
2019-02-13 06:50:00,31
2019-02-13 06:52:00,5
2019-02-13 06:54:00,1
2019-02-13 06:58:00,1
2019-02-13 06:59:00,3
2019-02-13 07:00:00,27
2019-02-13 07:02:00,5
2019-02-13 07:04:00,1
2019-02-13 07:08:00,1
2019-02-13 07:09:00,3
2019-02-13 07:10:00,27
2019-02-13 07:12:00,5
2019-02-13 07:14:00,1
2019-02-13 07:18:00,1
2019-02-13 07:19:00,3
2019-02-13 07:20:00,32
2019-02-13 07:22:00,5
2019-02-13 07:24:00,1
2019-02-13 07:28:00,1
2019-02-13 07:29:00,2
2019-02-13 07:30:00,27
2019-02-13 07:32:00,5
2019-02-13 07:34:00,2
2019-02-13 07:38:00,1
2019-02-13 07:39:00,2
2019-02-13 07:40:00,27
2019-02-13 07:42:00,5
2019-02-13 07:44:00,1
2019-02-13 07:48:00,1
2019-02-13 07:49:00,2
2019-02-13 07:50:00,28
2019-02-13 07:52:00,5
2019-02-13 07:54:00,1
2019-02-13 07:58:00,1
2019-02-13 07:59:00,2
2019-02-13 08:00:00,28
2019-02-13 08:02:00,5
2019-02-13 08:04:00,1
2019-02-13 08:08:00,1
2019-02-13 08:09:00,2
2019-02-13 08:10:00,29
2019-02-13 08:12:00,5
2019-02-13 08:14:00,2
2019-02-13 08:18:00,1
2019-02-13 08:19:00,3
2019-02-13 08:20:00,29
2019-02-13 08:22:00,5
2019-02-13 08:24:00,1
2019-02-13 08:28:00,1
2019-02-13 08:29:00,2
2019-02-13 08:30:00,30
2019-02-13 08:32:00,5
2019-02-13 08:34:00,2
2019-02-13 08:38:00,1
2019-02-13 08:39:00,3
2019-02-13 08:40:00,27
2019-02-13 08:42:00,5
2019-02-13 08:44:00,2
2019-02-13 08:48:00,1
2019-02-13 08:49:00,2
2019-02-13 08:50:00,31
2019-02-13 08:52:00,5
2019-02-13 08:54:00,1
2019-02-13 08:58:00,1
2019-02-13 08:59:00,2
2019-02-13 09:00:00,27
2019-02-13 09:02:00,5
2019-02-13 09:04:00,1
2019-02-13 09:08:00,1
2019-02-13 09:09:00,2
2019-02-13 09:10:00,28
2019-02-13 09:12:00,5
2019-02-13 09:14:00,1
2019-02-13 09:18:00,1
2019-02-13 09:19:00,3
2019-02-13 09:20:00,28
2019-02-13 09:22:00,5
2019-02-13 09:24:00,1
2019-02-13 09:28:00,1
2019-02-13 09:29:00,3
2019-02-13 09:30:00,27
2019-02-13 09:32:00,5
2019-02-13 09:34:00,1
2019-02-13 09:38:00,1
2019-02-13 09:39:00,2
2019-02-13 09:40:00,27
2019-02-13 09:42:00,5
2019-02-13 09:44:00,1
2019-02-13 09:48:00,1
2019-02-13 09:49:00,2
2019-02-13 09:50:00,27
2019-02-13 09:52:00,5
2019-02-13 09:54:00,1
