361,select * from Photoz where objid=#
2019-02-13 00:17:00,1
2019-02-13 00:19:00,1
2019-02-13 00:20:00,1
2019-02-13 00:22:00,1
2019-02-13 00:28:00,1
2019-02-13 00:41:00,1
2019-02-13 00:42:00,1
2019-02-13 00:49:00,1
2019-02-13 00:58:00,2
2019-02-13 00:59:00,2
2019-02-13 01:08:00,1
2019-02-13 01:19:00,1
2019-02-13 01:26:00,1
2019-02-13 01:29:00,1
2019-02-13 01:46:00,1
2019-02-13 01:58:00,1
2019-02-13 02:00:00,1
2019-02-13 02:02:00,1
2019-02-13 02:17:00,1
2019-02-13 02:41:00,1
2019-02-13 02:44:00,1
2019-02-13 02:58:00,1
2019-02-13 03:05:00,1
2019-02-13 03:14:00,1
2019-02-13 03:26:00,1
2019-02-13 03:43:00,2
2019-02-13 03:58:00,1
2019-02-13 04:01:00,1
2019-02-13 04:02:00,1
2019-02-13 04:09:00,1
2019-02-13 04:13:00,1
2019-02-13 04:16:00,1
2019-02-13 04:24:00,1
2019-02-13 04:51:00,1
2019-02-13 05:03:00,1
2019-02-13 05:17:00,1
2019-02-13 05:19:00,2
2019-02-13 05:21:00,2
2019-02-13 05:25:00,1
2019-02-13 05:30:00,1
2019-02-13 05:42:00,1
2019-02-13 05:44:00,1
2019-02-13 05:46:00,1
2019-02-13 05:49:00,1
2019-02-13 05:52:00,1
2019-02-13 06:25:00,2
2019-02-13 06:29:00,1
2019-02-13 06:31:00,1
2019-02-13 06:41:00,1
2019-02-13 06:44:00,1
2019-02-13 06:47:00,1
2019-02-13 06:49:00,1
2019-02-13 06:54:00,1
2019-02-13 07:04:00,1
2019-02-13 07:21:00,1
2019-02-13 07:27:00,1
2019-02-13 07:39:00,2
2019-02-13 07:41:00,1
2019-02-13 08:01:00,2
2019-02-13 08:08:00,6
2019-02-13 08:16:00,1
2019-02-13 08:23:00,1
2019-02-13 08:30:00,1
2019-02-13 08:47:00,1
2019-02-13 08:52:00,1
2019-02-13 08:54:00,1
2019-02-13 08:57:00,1
2019-02-13 08:59:00,1
2019-02-13 09:06:00,1
2019-02-13 09:07:00,1
2019-02-13 09:13:00,1
2019-02-13 09:15:00,1
2019-02-13 09:19:00,1
2019-02-13 09:27:00,1
2019-02-13 09:34:00,1
2019-02-13 09:41:00,1
2019-02-13 09:43:00,1
2019-02-13 09:45:00,1
2019-02-13 09:54:00,1
2019-02-13 09:55:00,1
2019-02-13 09:58:00,1
2019-02-13 10:00:00,1
2019-02-13 10:05:00,1
2019-02-13 10:09:00,1
2019-02-13 10:15:00,1
2019-02-13 10:25:00,1
2019-02-13 10:39:00,1
2019-02-13 10:56:00,1
2019-02-13 11:13:00,1
2019-02-13 11:30:00,1
2019-02-13 11:34:00,1
2019-02-13 11:39:00,1
2019-02-13 11:49:00,1
