1,"SELECT   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,p.rowc,p.rowcErr, p.colc, p.colcErr, p.extinction_r, p.ra,p.dec,p.petroR5#_r,f.airmass_r,f.kk_r,f.aa_r,f.aaErr_r   into mydb.NGC4#p from PhotoObjAll as p ,field as f  where( p.objid = #) and f.fieldID = p.fieldID"
2019-02-13 03:16:00,1
