100,"SELECT p.ra,p.dec,p.raErr,p.decErr,p.objId,p.run,p.rerun,p.camcol,p.field,dbo.fPhotoModeN(mode) as mode,nChild,dbo.fPhotoTypeN(p.type) as type,clean,flags,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,modelMagErr_u,modelMagErr_g,modelMagErr_r,modelMagErr_i,modelMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,mjd,distance FROM PhotoObj as p JOIN dbo.fGetNearbyObjEq(#,#,#) AS R ON P.objID=R.objID ORDER BY distance"
2019-02-13 00:18:00,1
2019-02-13 00:48:00,5
2019-02-13 01:13:00,1
2019-02-13 01:29:00,1
2019-02-13 02:35:00,1
2019-02-13 03:46:00,1
2019-02-13 05:04:00,1
2019-02-13 05:50:00,1
2019-02-13 05:52:00,1
2019-02-13 05:53:00,1
2019-02-13 05:58:00,1
2019-02-13 07:11:00,1
2019-02-13 07:14:00,1
2019-02-13 07:15:00,3
2019-02-13 07:41:00,1
2019-02-13 07:44:00,1
2019-02-13 07:47:00,1
2019-02-13 07:51:00,1
2019-02-13 08:04:00,1
2019-02-13 08:06:00,1
2019-02-13 08:09:00,1
2019-02-13 08:11:00,1
2019-02-13 08:18:00,2
2019-02-13 08:21:00,1
2019-02-13 08:22:00,1
2019-02-13 08:25:00,1
2019-02-13 08:34:00,1
2019-02-13 08:35:00,3
2019-02-13 09:07:00,1
2019-02-13 09:14:00,1
2019-02-13 09:15:00,1
2019-02-13 09:22:00,1
2019-02-13 09:27:00,2
2019-02-13 09:40:00,1
2019-02-13 10:04:00,1
2019-02-13 11:06:00,1
2019-02-13 11:14:00,1
2019-02-13 11:15:00,1
2019-02-13 11:20:00,1
2019-02-13 11:27:00,1
2019-02-13 12:37:00,1
2019-02-13 12:39:00,1
2019-02-13 12:49:00,1
2019-02-13 13:02:00,1
2019-02-13 13:40:00,1
2019-02-13 13:46:00,1
2019-02-13 14:29:00,1
2019-02-13 14:41:00,1
2019-02-13 15:14:00,1
2019-02-13 15:21:00,1
2019-02-13 15:39:00,1
2019-02-13 17:07:00,1
2019-02-13 17:09:00,1
2019-02-13 17:17:00,1
2019-02-13 17:20:00,1
2019-02-13 17:22:00,1
2019-02-13 17:24:00,1
2019-02-13 17:39:00,1
2019-02-13 17:43:00,1
2019-02-13 17:45:00,1
2019-02-13 17:53:00,1
2019-02-13 18:33:00,1
2019-02-13 18:34:00,1
2019-02-13 18:48:00,1
2019-02-13 18:54:00,1
2019-02-13 19:04:00,1
2019-02-13 19:18:00,1
2019-02-13 19:35:00,1
2019-02-13 19:43:00,1
2019-02-13 19:46:00,1
2019-02-13 19:48:00,1
2019-02-13 19:56:00,1
2019-02-13 20:01:00,1
2019-02-13 20:55:00,1
2019-02-13 21:11:00,1
2019-02-13 21:18:00,2
2019-02-13 21:22:00,1
2019-02-13 21:33:00,1
2019-02-13 21:34:00,1
2019-02-13 21:37:00,1
2019-02-13 21:45:00,1
2019-02-13 21:55:00,1
2019-02-13 21:58:00,1
2019-02-13 22:02:00,1
2019-02-13 22:13:00,1
2019-02-13 22:15:00,1
2019-02-13 22:32:00,1
2019-02-13 22:43:00,1
2019-02-13 22:47:00,1
