24,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-09-11 10:18:00,1
2019-09-11 10:24:00,1
2019-09-11 10:27:00,1
2019-09-11 10:29:00,1
2019-09-11 10:30:00,1
2019-09-11 10:36:00,1
2019-09-11 10:38:00,1
2019-09-11 10:40:00,1
2019-09-11 10:41:00,1
2019-09-11 10:43:00,1
2019-09-11 10:46:00,1
2019-09-11 10:47:00,1
2019-09-11 10:49:00,1
2019-09-11 10:50:00,1
2019-09-11 10:51:00,1
2019-09-11 10:53:00,1
2019-09-11 10:54:00,1
2019-09-11 10:56:00,2
2019-09-11 10:58:00,1
2019-09-11 10:59:00,1
2019-09-11 11:00:00,1
2019-09-11 11:01:00,1
2019-09-11 11:03:00,1
