1,"select top # v.ra, v.dec, ivz_id, dbo.fGetNearestObjIdEq(v.ra, v.dec, #/#) as objID from mydb.vstarMin as v where dbo.fGetNearestObjIdEq(v.ra, v.dec,#/#) is not null"
2019-09-11 15:43:00,1
