130,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-09-11 00:45:00,1
2019-09-11 01:44:00,1
2019-09-11 02:45:00,1
2019-09-11 03:44:00,1
2019-09-11 04:49:00,1
2019-09-11 05:46:00,1
2019-09-11 06:44:00,1
2019-09-11 07:45:00,1
2019-09-11 08:30:00,9
2019-09-11 08:45:00,1
2019-09-11 09:44:00,1
2019-09-11 10:45:00,1
2019-09-11 11:46:00,1
2019-09-11 12:46:00,10
2019-09-11 12:49:00,27
2019-09-11 13:47:00,1
2019-09-11 13:54:00,6
2019-09-11 14:24:00,9
2019-09-11 14:46:00,1
2019-09-11 15:46:00,1
2019-09-11 16:21:00,1
2019-09-11 16:24:00,1
2019-09-11 16:25:00,10
2019-09-11 16:29:00,1
2019-09-11 16:31:00,1
2019-09-11 16:33:00,9
2019-09-11 16:34:00,1
2019-09-11 16:39:00,1
2019-09-11 16:40:00,1
2019-09-11 16:42:00,1
2019-09-11 16:44:00,1
2019-09-11 16:47:00,1
2019-09-11 16:48:00,1
2019-09-11 16:49:00,1
2019-09-11 16:52:00,1
2019-09-11 17:47:00,1
2019-09-11 18:46:00,9
2019-09-11 18:48:00,1
2019-09-11 19:07:00,1
2019-09-11 19:15:00,9
2019-09-11 19:47:00,1
