2,"select top # v.ra, v.dec, ivz_id, dbo.fGetNearestObjIdEq(v.ra, v.dec, #/#) as objID, s.objid, s.psfmag_u from mydb.vstarMin as v   join star as s on objID=objid where dbo.fGetNearestObjIdEq(v.ra, v.dec,#/#) is not null"
2019-09-11 15:42:00,2
