2,"select top # dbo.fGetNearestObjIdEq(ra, dec, #/#) as objID, ra, dec, ivz_id from mydb.vstarmin as v   join star as s on s.objid = objID where dbo.fGetNearestObjIdEq(ra, dec,#/#) IS NOT NULL"
2019-09-11 15:18:00,2
