1312,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-11 00:01:00,8
2019-09-11 00:04:00,1
2019-09-11 00:11:00,8
2019-09-11 00:14:00,1
2019-09-11 00:21:00,9
2019-09-11 00:24:00,1
2019-09-11 00:31:00,8
2019-09-11 00:34:00,1
2019-09-11 00:41:00,8
2019-09-11 00:44:00,1
2019-09-11 00:51:00,8
2019-09-11 00:54:00,1
2019-09-11 01:01:00,9
2019-09-11 01:04:00,1
2019-09-11 01:11:00,8
2019-09-11 01:14:00,1
2019-09-11 01:21:00,8
2019-09-11 01:24:00,1
2019-09-11 01:31:00,8
2019-09-11 01:34:00,1
2019-09-11 01:41:00,8
2019-09-11 01:44:00,1
2019-09-11 01:51:00,8
2019-09-11 01:54:00,1
2019-09-11 02:01:00,8
2019-09-11 02:04:00,1
2019-09-11 02:11:00,8
2019-09-11 02:14:00,1
2019-09-11 02:21:00,8
2019-09-11 02:24:00,1
2019-09-11 02:31:00,8
2019-09-11 02:34:00,1
2019-09-11 02:41:00,8
2019-09-11 02:44:00,1
2019-09-11 02:51:00,8
2019-09-11 02:54:00,1
2019-09-11 03:01:00,8
2019-09-11 03:04:00,1
2019-09-11 03:11:00,8
2019-09-11 03:14:00,1
2019-09-11 03:21:00,8
2019-09-11 03:24:00,1
2019-09-11 03:31:00,8
2019-09-11 03:34:00,1
2019-09-11 03:41:00,8
2019-09-11 03:44:00,1
2019-09-11 03:51:00,8
2019-09-11 03:54:00,1
2019-09-11 04:01:00,8
2019-09-11 04:04:00,1
2019-09-11 04:11:00,8
2019-09-11 04:14:00,1
2019-09-11 04:21:00,8
2019-09-11 04:24:00,1
2019-09-11 04:31:00,6
2019-09-11 04:32:00,2
2019-09-11 04:34:00,1
2019-09-11 04:41:00,8
2019-09-11 04:42:00,1
2019-09-11 04:44:00,1
2019-09-11 04:51:00,5
2019-09-11 04:52:00,3
2019-09-11 04:54:00,1
2019-09-11 05:01:00,4
2019-09-11 05:02:00,4
2019-09-11 05:04:00,1
2019-09-11 05:11:00,4
2019-09-11 05:12:00,4
2019-09-11 05:14:00,1
2019-09-11 05:21:00,4
2019-09-11 05:22:00,4
2019-09-11 05:24:00,1
2019-09-11 05:31:00,4
2019-09-11 05:32:00,4
2019-09-11 05:34:00,1
2019-09-11 05:41:00,4
2019-09-11 05:42:00,4
2019-09-11 05:44:00,1
2019-09-11 05:51:00,4
2019-09-11 05:52:00,4
2019-09-11 05:54:00,1
2019-09-11 06:01:00,4
2019-09-11 06:02:00,4
2019-09-11 06:04:00,1
2019-09-11 06:11:00,4
2019-09-11 06:12:00,4
2019-09-11 06:14:00,1
2019-09-11 06:21:00,4
2019-09-11 06:22:00,4
2019-09-11 06:24:00,1
2019-09-11 06:31:00,4
2019-09-11 06:32:00,4
2019-09-11 06:34:00,1
2019-09-11 06:41:00,4
2019-09-11 06:42:00,4
2019-09-11 06:44:00,1
2019-09-11 06:51:00,4
2019-09-11 06:52:00,4
2019-09-11 06:54:00,1
2019-09-11 07:01:00,5
2019-09-11 07:02:00,4
2019-09-11 07:04:00,2
2019-09-11 07:11:00,4
2019-09-11 07:12:00,4
2019-09-11 07:14:00,2
2019-09-11 07:21:00,4
2019-09-11 07:22:00,4
2019-09-11 07:24:00,2
2019-09-11 07:31:00,3
2019-09-11 07:32:00,5
2019-09-11 07:34:00,1
2019-09-11 07:41:00,2
2019-09-11 07:42:00,6
2019-09-11 07:44:00,1
2019-09-11 07:51:00,2
2019-09-11 07:52:00,6
2019-09-11 07:54:00,1
2019-09-11 08:01:00,2
2019-09-11 08:02:00,6
2019-09-11 08:04:00,1
2019-09-11 08:11:00,2
2019-09-11 08:12:00,6
2019-09-11 08:14:00,1
2019-09-11 08:21:00,2
2019-09-11 08:22:00,6
2019-09-11 08:24:00,1
2019-09-11 08:31:00,2
2019-09-11 08:32:00,6
2019-09-11 08:34:00,1
2019-09-11 08:41:00,2
2019-09-11 08:42:00,6
2019-09-11 08:44:00,1
2019-09-11 08:51:00,2
2019-09-11 08:52:00,6
2019-09-11 08:54:00,1
2019-09-11 09:01:00,2
2019-09-11 09:02:00,6
2019-09-11 09:04:00,1
2019-09-11 09:11:00,2
2019-09-11 09:12:00,6
2019-09-11 09:14:00,1
2019-09-11 09:21:00,2
2019-09-11 09:22:00,6
2019-09-11 09:24:00,1
2019-09-11 09:31:00,2
2019-09-11 09:32:00,6
2019-09-11 09:34:00,1
2019-09-11 09:41:00,2
2019-09-11 09:42:00,6
2019-09-11 09:44:00,1
2019-09-11 09:51:00,2
2019-09-11 09:52:00,6
2019-09-11 09:54:00,1
2019-09-11 10:01:00,2
2019-09-11 10:02:00,6
2019-09-11 10:05:00,1
2019-09-11 10:11:00,2
2019-09-11 10:12:00,7
2019-09-11 10:15:00,1
2019-09-11 10:21:00,2
2019-09-11 10:22:00,6
2019-09-11 10:25:00,1
2019-09-11 10:31:00,2
2019-09-11 10:32:00,6
2019-09-11 10:35:00,1
2019-09-11 10:41:00,2
2019-09-11 10:42:00,6
2019-09-11 10:45:00,1
2019-09-11 10:51:00,2
2019-09-11 10:52:00,6
2019-09-11 10:55:00,1
2019-09-11 11:01:00,2
2019-09-11 11:02:00,6
2019-09-11 11:05:00,1
2019-09-11 11:11:00,2
2019-09-11 11:12:00,6
2019-09-11 11:15:00,1
2019-09-11 11:21:00,2
2019-09-11 11:22:00,6
2019-09-11 11:25:00,1
2019-09-11 11:31:00,2
2019-09-11 11:32:00,6
2019-09-11 11:35:00,1
2019-09-11 11:41:00,2
2019-09-11 11:42:00,6
2019-09-11 11:45:00,1
2019-09-11 11:51:00,2
2019-09-11 11:52:00,6
2019-09-11 11:55:00,1
2019-09-11 12:01:00,2
2019-09-11 12:02:00,6
2019-09-11 12:05:00,1
2019-09-11 12:11:00,2
2019-09-11 12:12:00,6
2019-09-11 12:15:00,1
2019-09-11 12:21:00,2
2019-09-11 12:22:00,6
2019-09-11 12:25:00,1
2019-09-11 12:31:00,2
2019-09-11 12:32:00,7
2019-09-11 12:35:00,1
2019-09-11 12:41:00,2
2019-09-11 12:42:00,6
2019-09-11 12:45:00,1
2019-09-11 12:51:00,2
2019-09-11 12:52:00,7
2019-09-11 12:55:00,1
2019-09-11 13:01:00,2
2019-09-11 13:02:00,6
2019-09-11 13:05:00,1
2019-09-11 13:11:00,2
2019-09-11 13:12:00,6
2019-09-11 13:15:00,1
2019-09-11 13:21:00,2
2019-09-11 13:22:00,6
2019-09-11 13:25:00,1
2019-09-11 13:31:00,2
2019-09-11 13:32:00,6
2019-09-11 13:35:00,1
2019-09-11 13:41:00,2
2019-09-11 13:42:00,6
2019-09-11 13:45:00,1
2019-09-11 13:51:00,2
2019-09-11 13:52:00,6
2019-09-11 13:55:00,1
2019-09-11 14:01:00,2
2019-09-11 14:02:00,6
2019-09-11 14:05:00,1
2019-09-11 14:11:00,2
2019-09-11 14:12:00,6
2019-09-11 14:15:00,1
2019-09-11 14:21:00,2
2019-09-11 14:22:00,6
2019-09-11 14:25:00,1
2019-09-11 14:31:00,2
2019-09-11 14:32:00,7
2019-09-11 14:35:00,1
2019-09-11 14:41:00,2
2019-09-11 14:42:00,6
2019-09-11 14:45:00,1
2019-09-11 14:51:00,2
2019-09-11 14:52:00,6
2019-09-11 14:55:00,1
2019-09-11 15:01:00,2
2019-09-11 15:02:00,6
2019-09-11 15:05:00,1
2019-09-11 15:11:00,2
2019-09-11 15:12:00,6
2019-09-11 15:15:00,1
2019-09-11 15:21:00,2
2019-09-11 15:22:00,6
2019-09-11 15:25:00,1
2019-09-11 15:31:00,2
2019-09-11 15:32:00,6
2019-09-11 15:35:00,1
2019-09-11 15:41:00,2
2019-09-11 15:42:00,6
2019-09-11 15:45:00,1
2019-09-11 15:51:00,2
2019-09-11 15:52:00,6
2019-09-11 15:55:00,1
2019-09-11 16:01:00,2
2019-09-11 16:02:00,6
2019-09-11 16:05:00,1
2019-09-11 16:11:00,2
2019-09-11 16:12:00,6
2019-09-11 16:15:00,1
2019-09-11 16:21:00,2
2019-09-11 16:22:00,6
2019-09-11 16:25:00,1
2019-09-11 16:31:00,2
2019-09-11 16:32:00,6
2019-09-11 16:35:00,1
2019-09-11 16:41:00,2
2019-09-11 16:42:00,6
2019-09-11 16:45:00,1
2019-09-11 16:51:00,2
2019-09-11 16:52:00,6
2019-09-11 16:55:00,1
2019-09-11 17:01:00,2
2019-09-11 17:02:00,6
2019-09-11 17:05:00,1
2019-09-11 17:11:00,2
2019-09-11 17:12:00,6
2019-09-11 17:15:00,1
2019-09-11 17:21:00,2
2019-09-11 17:22:00,6
2019-09-11 17:25:00,1
2019-09-11 17:31:00,2
2019-09-11 17:32:00,6
2019-09-11 17:35:00,1
2019-09-11 17:41:00,2
2019-09-11 17:42:00,6
2019-09-11 17:45:00,1
2019-09-11 17:51:00,2
2019-09-11 17:52:00,6
2019-09-11 17:55:00,1
2019-09-11 18:01:00,2
2019-09-11 18:02:00,6
2019-09-11 18:05:00,1
2019-09-11 18:11:00,2
2019-09-11 18:12:00,6
2019-09-11 18:15:00,1
2019-09-11 18:21:00,2
2019-09-11 18:22:00,6
2019-09-11 18:25:00,1
2019-09-11 18:31:00,2
2019-09-11 18:32:00,6
2019-09-11 18:35:00,1
2019-09-11 18:41:00,2
2019-09-11 18:42:00,6
2019-09-11 18:45:00,1
2019-09-11 18:51:00,2
2019-09-11 18:52:00,6
2019-09-11 18:55:00,1
2019-09-11 19:01:00,2
2019-09-11 19:02:00,6
2019-09-11 19:05:00,1
2019-09-11 19:11:00,2
2019-09-11 19:12:00,6
2019-09-11 19:15:00,1
2019-09-11 19:21:00,2
2019-09-11 19:22:00,6
2019-09-11 19:25:00,1
2019-09-11 19:31:00,2
2019-09-11 19:32:00,6
2019-09-11 19:35:00,1
2019-09-11 19:41:00,2
2019-09-11 19:42:00,6
2019-09-11 19:45:00,1
2019-09-11 19:51:00,2
2019-09-11 19:52:00,6
2019-09-11 19:55:00,1
2019-09-11 20:01:00,2
2019-09-11 20:02:00,6
2019-09-11 20:05:00,1
2019-09-11 20:11:00,2
2019-09-11 20:12:00,6
2019-09-11 20:15:00,1
2019-09-11 20:21:00,2
2019-09-11 20:22:00,6
2019-09-11 20:25:00,1
2019-09-11 20:31:00,2
2019-09-11 20:32:00,6
2019-09-11 20:35:00,1
2019-09-11 20:41:00,2
2019-09-11 20:42:00,6
2019-09-11 20:45:00,1
2019-09-11 20:51:00,2
2019-09-11 20:52:00,6
2019-09-11 20:55:00,1
2019-09-11 21:01:00,2
