118,select * from dbo.fDocColumns(&&&)
2019-09-11 00:20:00,1
2019-09-11 00:23:00,1
2019-09-11 00:42:00,1
2019-09-11 00:43:00,1
2019-09-11 01:23:00,1
2019-09-11 01:26:00,1
2019-09-11 01:53:00,1
2019-09-11 02:44:00,1
2019-09-11 02:50:00,1
2019-09-11 02:59:00,1
2019-09-11 03:02:00,1
2019-09-11 03:40:00,1
2019-09-11 03:41:00,1
2019-09-11 03:46:00,1
2019-09-11 04:00:00,1
2019-09-11 04:11:00,2
2019-09-11 04:14:00,1
2019-09-11 04:38:00,1
2019-09-11 05:12:00,1
2019-09-11 05:17:00,2
2019-09-11 06:03:00,3
2019-09-11 06:11:00,1
2019-09-11 06:26:00,1
2019-09-11 06:28:00,1
2019-09-11 06:33:00,1
2019-09-11 06:59:00,2
2019-09-11 07:43:00,2
2019-09-11 08:16:00,1
2019-09-11 08:44:00,1
2019-09-11 08:47:00,1
2019-09-11 08:48:00,1
2019-09-11 08:53:00,1
2019-09-11 09:27:00,1
2019-09-11 09:36:00,1
2019-09-11 11:32:00,1
2019-09-11 11:41:00,1
2019-09-11 11:42:00,1
2019-09-11 11:43:00,1
2019-09-11 11:48:00,1
2019-09-11 11:56:00,1
2019-09-11 12:04:00,2
2019-09-11 12:44:00,1
2019-09-11 12:46:00,1
2019-09-11 12:50:00,1
2019-09-11 12:52:00,1
2019-09-11 12:54:00,2
2019-09-11 12:58:00,2
2019-09-11 13:02:00,1
2019-09-11 13:26:00,2
2019-09-11 14:02:00,1
2019-09-11 14:15:00,1
2019-09-11 14:32:00,1
2019-09-11 14:39:00,1
2019-09-11 14:44:00,1
2019-09-11 14:46:00,1
2019-09-11 15:18:00,1
2019-09-11 15:20:00,1
2019-09-11 15:32:00,1
2019-09-11 15:33:00,1
2019-09-11 15:41:00,1
2019-09-11 16:16:00,2
2019-09-11 16:33:00,1
2019-09-11 16:34:00,6
2019-09-11 17:03:00,1
2019-09-11 17:09:00,1
2019-09-11 17:22:00,2
2019-09-11 18:00:00,1
2019-09-11 18:32:00,1
2019-09-11 18:36:00,2
2019-09-11 18:45:00,2
2019-09-11 19:00:00,2
2019-09-11 19:28:00,2
2019-09-11 20:04:00,1
2019-09-11 20:20:00,2
2019-09-11 20:21:00,2
2019-09-11 20:22:00,1
2019-09-11 20:30:00,2
2019-09-11 20:37:00,2
2019-09-11 20:54:00,1
2019-09-11 21:12:00,1
2019-09-11 21:41:00,2
2019-09-11 22:08:00,1
2019-09-11 22:24:00,2
2019-09-11 22:29:00,1
2019-09-11 22:30:00,2
2019-09-11 22:34:00,1
2019-09-11 23:08:00,1
2019-09-11 23:22:00,2
2019-09-11 23:47:00,1
