2,"select top # dbo.fGetNearestObjIdEq(v.ra, v.dec, #/#) as objID, v.ra, v.dec, ivz_id, s.psfmag_u, s.objid from mydb.vstarmin as v   join star as s on s.objid = objID where dbo.fGetNearestObjIdEq(v.ra, v.dec,#/#) IS NOT NULL"
2019-09-11 15:21:00,2
