178,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-09-11 00:05:00,1
2019-09-11 00:07:00,1
2019-09-11 00:10:00,1
2019-09-11 00:16:00,1
2019-09-11 00:45:00,1
2019-09-11 00:46:00,4
2019-09-11 02:29:00,1
2019-09-11 02:33:00,1
2019-09-11 04:40:00,1
2019-09-11 05:00:00,1
2019-09-11 05:04:00,1
2019-09-11 05:11:00,1
2019-09-11 06:35:00,1
2019-09-11 07:24:00,1
2019-09-11 07:43:00,1
2019-09-11 08:53:00,1
2019-09-11 09:18:00,1
2019-09-11 10:32:00,1
2019-09-11 10:51:00,1
2019-09-11 12:04:00,2
2019-09-11 12:07:00,1
2019-09-11 12:08:00,4
2019-09-11 12:09:00,11
2019-09-11 12:10:00,9
2019-09-11 12:11:00,7
2019-09-11 12:12:00,9
2019-09-11 12:13:00,8
2019-09-11 12:14:00,9
2019-09-11 12:15:00,2
2019-09-11 12:16:00,7
2019-09-11 12:17:00,6
2019-09-11 13:25:00,5
2019-09-11 13:26:00,6
2019-09-11 13:27:00,5
2019-09-11 13:28:00,6
2019-09-11 13:29:00,6
2019-09-11 13:30:00,4
2019-09-11 13:31:00,3
2019-09-11 13:32:00,6
2019-09-11 13:33:00,3
2019-09-11 13:34:00,4
2019-09-11 13:35:00,6
2019-09-11 13:37:00,1
2019-09-11 13:38:00,7
2019-09-11 13:39:00,4
2019-09-11 13:40:00,6
2019-09-11 14:00:00,1
2019-09-11 15:09:00,1
2019-09-11 15:40:00,1
2019-09-11 15:41:00,1
2019-09-11 16:37:00,2
2019-09-11 16:38:00,1
2019-09-11 18:02:00,1
2019-09-11 19:58:00,1
