1,"SELECT TOP # p.objid, p.ra, p.dec, p.dered_g, s.z as z_spec, so.specObjID, so.plate   FROM Galaxy as p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN SpecObjALL AS so ON so.specObjID = so.specobjid"
2019-09-11 10:51:00,1
