1,"SELECT TOP # p.objid, p.ra, p.dec, p.dered_g, s.z as z_spec, so.specObjID   FROM Galaxy as p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN SpecObjALL AS so ON so.specObjID = so.specobj"
2019-09-11 08:51:00,1
