1,"SELECT TOP # p.objid, p.ra,p.dec, p.dered_g, s.z as z_spec   FROM Galaxy as p     JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.clean=# and zns.nvote >= # and zns.p_cw > #"
2019-09-11 08:43:00,1
