108,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-03 00:26:00,1
2019-08-03 00:27:00,1
2019-08-03 00:29:00,1
2019-08-03 00:30:00,1
2019-08-03 00:31:00,1
2019-08-03 00:32:00,1
2019-08-03 00:33:00,1
2019-08-03 00:34:00,2
2019-08-03 00:35:00,1
2019-08-03 00:36:00,1
2019-08-03 00:37:00,1
2019-08-03 00:38:00,2
2019-08-03 00:39:00,1
2019-08-03 00:40:00,1
2019-08-03 00:41:00,1
2019-08-03 00:42:00,1
2019-08-03 00:43:00,3
2019-08-03 00:45:00,1
2019-08-03 00:47:00,1
2019-08-03 00:48:00,1
2019-08-03 00:56:00,1
2019-08-03 00:57:00,1
2019-08-03 00:58:00,1
2019-08-03 00:59:00,1
2019-08-03 01:00:00,2
2019-08-03 10:16:00,1
2019-08-03 15:55:00,1
2019-08-03 15:56:00,1
2019-08-03 15:57:00,1
2019-08-03 18:40:00,1
2019-08-03 18:42:00,1
2019-08-03 18:43:00,1
2019-08-03 18:44:00,1
2019-08-03 18:45:00,1
2019-08-03 18:47:00,1
2019-08-03 18:48:00,1
2019-08-03 18:49:00,1
2019-08-03 18:51:00,2
2019-08-03 18:53:00,1
2019-08-03 18:54:00,1
2019-08-03 18:55:00,1
2019-08-03 18:57:00,1
2019-08-03 18:58:00,1
2019-08-03 18:59:00,1
2019-08-03 19:01:00,1
2019-08-03 19:02:00,1
2019-08-03 19:03:00,1
2019-08-03 19:04:00,1
2019-08-03 19:05:00,1
2019-08-03 19:06:00,1
2019-08-03 19:07:00,1
2019-08-03 19:08:00,1
2019-08-03 19:09:00,1
2019-08-03 19:11:00,2
2019-08-03 19:13:00,2
2019-08-03 19:14:00,1
2019-08-03 19:15:00,1
2019-08-03 19:16:00,1
2019-08-03 19:17:00,1
2019-08-03 19:18:00,1
2019-08-03 19:19:00,1
2019-08-03 19:23:00,1
2019-08-03 19:24:00,1
2019-08-03 20:46:00,1
2019-08-03 20:47:00,2
2019-08-03 20:52:00,2
2019-08-03 20:53:00,2
2019-08-03 20:54:00,3
2019-08-03 20:55:00,1
2019-08-03 20:56:00,2
2019-08-03 20:58:00,1
2019-08-03 20:59:00,3
2019-08-03 21:00:00,2
2019-08-03 21:01:00,1
2019-08-03 21:02:00,1
2019-08-03 21:03:00,1
2019-08-03 21:04:00,1
2019-08-03 21:05:00,1
2019-08-03 21:06:00,1
2019-08-03 21:07:00,1
2019-08-03 21:08:00,1
2019-08-03 21:09:00,1
2019-08-03 21:10:00,2
2019-08-03 21:11:00,1
2019-08-03 21:14:00,1
2019-08-03 21:20:00,1
2019-08-03 21:27:00,1
2019-08-03 21:28:00,1
2019-08-03 21:29:00,1
2019-08-03 22:42:00,1
