16,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-08-03 04:55:00,2
2019-08-03 04:57:00,1
2019-08-03 04:59:00,1
2019-08-03 05:06:00,1
2019-08-03 05:07:00,1
2019-08-03 05:09:00,1
2019-08-03 05:10:00,1
2019-08-03 05:11:00,1
2019-08-03 05:19:00,1
2019-08-03 05:20:00,1
2019-08-03 23:44:00,1
2019-08-03 23:49:00,1
2019-08-03 23:53:00,1
2019-08-03 23:56:00,1
2019-08-03 23:59:00,1
