59,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-03 00:01:00,1
2019-08-03 01:52:00,1
2019-08-03 04:26:00,2
2019-08-03 07:18:00,1
2019-08-03 07:25:00,1
2019-08-03 07:34:00,1
2019-08-03 09:27:00,1
2019-08-03 10:27:00,1
2019-08-03 11:28:00,4
2019-08-03 13:02:00,4
2019-08-03 13:05:00,8
2019-08-03 13:06:00,1
2019-08-03 13:07:00,1
2019-08-03 13:12:00,3
2019-08-03 13:24:00,3
2019-08-03 16:58:00,1
2019-08-03 17:01:00,1
2019-08-03 17:02:00,2
2019-08-03 17:03:00,1
2019-08-03 17:08:00,1
2019-08-03 17:10:00,1
2019-08-03 17:12:00,1
2019-08-03 17:13:00,1
2019-08-03 17:14:00,1
2019-08-03 17:15:00,1
2019-08-03 17:19:00,1
2019-08-03 17:22:00,1
2019-08-03 17:23:00,1
2019-08-03 17:25:00,1
2019-08-03 17:26:00,1
2019-08-03 17:30:00,1
2019-08-03 17:31:00,1
2019-08-03 17:35:00,1
2019-08-03 17:36:00,1
2019-08-03 17:37:00,1
2019-08-03 17:54:00,1
2019-08-03 18:37:00,1
2019-08-03 19:37:00,2
2019-08-03 22:34:00,1
