51,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-08-03 01:50:00,1
2019-08-03 01:51:00,1
2019-08-03 05:10:00,1
2019-08-03 06:35:00,1
2019-08-03 19:00:00,1
2019-08-03 19:01:00,1
2019-08-03 19:12:00,1
2019-08-03 19:13:00,1
2019-08-03 19:14:00,1
2019-08-03 19:15:00,1
2019-08-03 19:21:00,1
2019-08-03 19:22:00,1
2019-08-03 19:27:00,1
2019-08-03 19:32:00,1
2019-08-03 19:40:00,2
2019-08-03 19:48:00,1
2019-08-03 20:06:00,1
2019-08-03 20:14:00,2
2019-08-03 20:20:00,1
2019-08-03 21:17:00,1
2019-08-03 21:26:00,1
2019-08-03 21:36:00,1
2019-08-03 22:08:00,2
2019-08-03 22:12:00,1
2019-08-03 22:15:00,1
2019-08-03 22:20:00,2
2019-08-03 22:21:00,1
2019-08-03 22:28:00,2
2019-08-03 22:32:00,1
2019-08-03 22:38:00,2
2019-08-03 22:39:00,1
2019-08-03 22:40:00,3
2019-08-03 22:42:00,1
2019-08-03 22:45:00,1
2019-08-03 22:47:00,1
2019-08-03 22:50:00,2
2019-08-03 22:53:00,1
2019-08-03 23:03:00,1
2019-08-03 23:21:00,1
2019-08-03 23:24:00,1
2019-08-03 23:27:00,1
2019-08-03 23:31:00,1
