38,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID  AND p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.r BETWEEN # AND # AND p.i BETWEEN # AND # AND p.z BETWEEN # AND #"
2019-08-03 13:32:00,1
2019-08-03 13:33:00,1
2019-08-03 13:36:00,1
2019-08-03 13:41:00,1
2019-08-03 13:48:00,1
2019-08-03 13:55:00,1
2019-08-03 13:56:00,1
2019-08-03 14:10:00,1
2019-08-03 14:22:00,1
2019-08-03 14:33:00,1
2019-08-03 14:43:00,1
2019-08-03 14:44:00,1
2019-08-03 14:46:00,1
2019-08-03 14:50:00,1
2019-08-03 14:52:00,1
2019-08-03 14:58:00,1
2019-08-03 15:05:00,1
2019-08-03 15:11:00,1
2019-08-03 15:19:00,1
2019-08-03 15:27:00,1
2019-08-03 15:35:00,1
2019-08-03 15:38:00,1
2019-08-03 15:39:00,1
2019-08-03 15:41:00,1
2019-08-03 15:43:00,1
2019-08-03 15:45:00,1
2019-08-03 15:48:00,1
2019-08-03 15:50:00,1
2019-08-03 15:53:00,1
2019-08-03 15:55:00,1
2019-08-03 15:57:00,1
2019-08-03 15:59:00,1
2019-08-03 16:01:00,1
2019-08-03 16:03:00,1
2019-08-03 16:05:00,1
2019-08-03 16:07:00,1
2019-08-03 16:09:00,1
2019-08-03 16:11:00,1
