85,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-08-03 01:07:00,2
2019-08-03 01:08:00,8
2019-08-03 01:09:00,2
2019-08-03 01:10:00,8
2019-08-03 01:11:00,7
2019-08-03 01:12:00,5
2019-08-03 01:13:00,8
2019-08-03 01:14:00,2
2019-08-03 01:15:00,1
2019-08-03 01:16:00,2
2019-08-03 01:17:00,4
2019-08-03 01:18:00,4
2019-08-03 01:19:00,4
2019-08-03 01:20:00,8
2019-08-03 01:21:00,4
2019-08-03 01:22:00,6
2019-08-03 03:06:00,4
2019-08-03 18:04:00,1
2019-08-03 18:05:00,1
2019-08-03 18:06:00,4
