25,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-08-03 06:32:00,1
2019-08-03 06:39:00,1
2019-08-03 07:53:00,1
2019-08-03 07:54:00,1
2019-08-03 11:55:00,3
2019-08-03 11:59:00,4
2019-08-03 12:00:00,1
2019-08-03 12:01:00,1
2019-08-03 12:02:00,1
2019-08-03 12:10:00,1
2019-08-03 12:12:00,2
2019-08-03 12:43:00,3
2019-08-03 12:44:00,1
2019-08-03 12:53:00,1
2019-08-03 12:54:00,1
2019-08-03 23:02:00,1
2019-08-03 23:03:00,1
