735,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-03 00:41:00,18
2019-08-03 01:35:00,18
2019-08-03 01:53:00,42
2019-08-03 03:39:00,1
2019-08-03 03:43:00,1
2019-08-03 04:15:00,1
2019-08-03 04:16:00,3
2019-08-03 04:17:00,3
2019-08-03 04:18:00,3
2019-08-03 04:19:00,1
2019-08-03 04:21:00,42
2019-08-03 04:42:00,1
2019-08-03 04:43:00,3
2019-08-03 04:44:00,3
2019-08-03 04:45:00,3
2019-08-03 04:46:00,20
2019-08-03 04:52:00,1
2019-08-03 04:56:00,1
2019-08-03 04:57:00,3
2019-08-03 04:58:00,3
2019-08-03 05:00:00,1
2019-08-03 05:01:00,1
2019-08-03 05:12:00,3
2019-08-03 05:13:00,2
2019-08-03 05:24:00,1
2019-08-03 05:25:00,3
2019-08-03 05:41:00,42
2019-08-03 09:43:00,42
2019-08-03 10:24:00,42
2019-08-03 10:48:00,1
2019-08-03 11:06:00,2
2019-08-03 11:07:00,1
2019-08-03 11:08:00,2
2019-08-03 11:36:00,1
2019-08-03 11:59:00,42
2019-08-03 12:12:00,1
2019-08-03 12:15:00,1
2019-08-03 13:02:00,2
2019-08-03 13:41:00,1
2019-08-03 14:00:00,2
2019-08-03 14:01:00,3
2019-08-03 14:37:00,1
2019-08-03 14:51:00,18
2019-08-03 14:54:00,42
2019-08-03 16:02:00,2
2019-08-03 16:04:00,42
2019-08-03 17:26:00,1
2019-08-03 17:27:00,1
2019-08-03 17:28:00,1
2019-08-03 18:18:00,42
2019-08-03 18:27:00,42
2019-08-03 18:30:00,1
2019-08-03 18:50:00,1
2019-08-03 18:59:00,42
2019-08-03 19:05:00,42
2019-08-03 19:22:00,1
2019-08-03 21:15:00,42
2019-08-03 22:12:00,42
2019-08-03 22:32:00,1
2019-08-03 22:38:00,1
2019-08-03 22:56:00,3
