2,"select    s.ra, s.dec, s.z, s.boss_target1, s.sourceType,s.sciencePrimary    from    SpecObjAll as s      into MyDB.Kauffmann_specobjAll_finding_BOSS    where   s.z between # and #"
2019-06-16 07:14:00,2
