667,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-06-16 00:01:00,1
2019-06-16 00:06:00,1
2019-06-16 00:19:00,1
2019-06-16 00:25:00,1
2019-06-16 00:27:00,1
2019-06-16 00:33:00,1
2019-06-16 00:39:00,1
2019-06-16 00:40:00,1
2019-06-16 00:41:00,1
2019-06-16 00:45:00,1
2019-06-16 00:50:00,1
2019-06-16 00:52:00,1
2019-06-16 00:57:00,1
2019-06-16 01:00:00,1
2019-06-16 01:03:00,1
2019-06-16 01:04:00,1
2019-06-16 01:05:00,1
2019-06-16 01:11:00,1
2019-06-16 01:16:00,1
2019-06-16 01:21:00,1
2019-06-16 01:28:00,1
2019-06-16 01:29:00,1
2019-06-16 01:34:00,1
2019-06-16 01:35:00,1
2019-06-16 01:41:00,1
2019-06-16 01:47:00,1
2019-06-16 01:53:00,1
2019-06-16 01:59:00,1
2019-06-16 02:05:00,2
2019-06-16 02:06:00,1
2019-06-16 02:13:00,1
2019-06-16 02:14:00,1
2019-06-16 02:20:00,1
2019-06-16 02:26:00,1
2019-06-16 02:29:00,1
2019-06-16 02:35:00,1
2019-06-16 02:41:00,1
2019-06-16 02:47:00,1
2019-06-16 02:52:00,1
2019-06-16 02:54:00,1
2019-06-16 03:00:00,1
2019-06-16 03:05:00,1
2019-06-16 03:08:00,1
2019-06-16 03:10:00,1
2019-06-16 03:16:00,1
2019-06-16 03:21:00,1
2019-06-16 03:27:00,1
2019-06-16 03:32:00,1
2019-06-16 03:37:00,1
2019-06-16 03:39:00,1
2019-06-16 03:45:00,1
2019-06-16 03:46:00,1
2019-06-16 03:48:00,1
2019-06-16 03:49:00,1
2019-06-16 03:51:00,1
2019-06-16 03:52:00,1
2019-06-16 03:53:00,1
2019-06-16 03:54:00,1
2019-06-16 03:55:00,1
2019-06-16 03:57:00,1
2019-06-16 03:58:00,1
2019-06-16 04:00:00,1
2019-06-16 04:01:00,2
2019-06-16 04:03:00,1
2019-06-16 04:04:00,1
2019-06-16 04:06:00,1
2019-06-16 04:08:00,1
