65,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-16 00:45:00,1
2019-06-16 01:45:00,1
2019-06-16 02:46:00,1
2019-06-16 03:46:00,1
2019-06-16 04:46:00,1
2019-06-16 05:45:00,1
2019-06-16 06:48:00,1
2019-06-16 07:47:00,1
2019-06-16 08:47:00,1
2019-06-16 09:47:00,1
2019-06-16 10:34:00,9
2019-06-16 10:47:00,1
2019-06-16 11:47:00,1
2019-06-16 12:47:00,1
2019-06-16 13:30:00,9
2019-06-16 13:47:00,1
2019-06-16 14:02:00,9
2019-06-16 14:47:00,1
2019-06-16 15:45:00,1
2019-06-16 16:46:00,1
2019-06-16 17:45:00,1
2019-06-16 18:30:00,18
2019-06-16 18:47:00,1
2019-06-16 19:45:00,1
