11,select * from zooNoSpec where objid=#
2019-06-16 00:00:00,1
2019-06-16 00:50:00,1
2019-06-16 02:52:00,1
2019-06-16 04:55:00,1
2019-06-16 10:58:00,1
2019-06-16 11:25:00,1
2019-06-16 13:23:00,1
2019-06-16 13:55:00,1
2019-06-16 14:12:00,1
2019-06-16 14:54:00,1
2019-06-16 20:30:00,1
