1,"SELECT TOP # s.SpecObjID, s.z, L.sigma, L.height, dbo.fCosmoDl(s.z), wave, restWave into mydb.MyTable from SpecPhoto as s   JOIN SpecLine as L    ON s.specObjID = L.specObjID  WHERE s.specClass = # AND L.lineID = # AND s.z <#"
2019-10-02 07:42:00,1
