167,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-10-02 00:41:00,1
2019-10-02 01:42:00,1
2019-10-02 01:50:00,1
2019-10-02 02:15:00,1
2019-10-02 03:14:00,1
2019-10-02 03:30:00,1
2019-10-02 04:08:00,1
2019-10-02 06:58:00,2
2019-10-02 07:05:00,1
2019-10-02 08:41:00,1
2019-10-02 08:46:00,1
2019-10-02 08:47:00,3
2019-10-02 08:50:00,3
2019-10-02 09:18:00,1
2019-10-02 09:19:00,2
2019-10-02 09:35:00,1
2019-10-02 10:18:00,2
2019-10-02 10:19:00,1
2019-10-02 10:54:00,2
2019-10-02 11:01:00,2
2019-10-02 11:02:00,1
2019-10-02 13:39:00,1
2019-10-02 13:44:00,1
2019-10-02 13:45:00,1
2019-10-02 13:47:00,1
2019-10-02 13:48:00,1
2019-10-02 13:55:00,1
2019-10-02 14:04:00,1
2019-10-02 14:23:00,2
2019-10-02 14:40:00,1
2019-10-02 14:44:00,1
2019-10-02 15:27:00,1
2019-10-02 15:28:00,2
2019-10-02 15:29:00,1
2019-10-02 15:30:00,1
2019-10-02 15:32:00,1
2019-10-02 15:34:00,1
2019-10-02 15:35:00,1
2019-10-02 15:40:00,2
2019-10-02 15:42:00,3
2019-10-02 15:44:00,1
2019-10-02 15:45:00,4
2019-10-02 15:46:00,4
2019-10-02 15:47:00,4
2019-10-02 15:48:00,4
2019-10-02 15:49:00,4
2019-10-02 15:50:00,3
2019-10-02 15:51:00,4
2019-10-02 15:52:00,6
2019-10-02 15:53:00,5
2019-10-02 15:54:00,6
2019-10-02 15:55:00,9
2019-10-02 15:57:00,2
2019-10-02 15:58:00,4
2019-10-02 15:59:00,4
2019-10-02 16:00:00,4
2019-10-02 16:01:00,4
2019-10-02 16:43:00,1
2019-10-02 16:52:00,1
2019-10-02 16:59:00,3
2019-10-02 17:00:00,2
2019-10-02 17:06:00,2
2019-10-02 17:07:00,4
2019-10-02 17:08:00,4
2019-10-02 17:14:00,2
2019-10-02 17:19:00,1
2019-10-02 17:28:00,1
2019-10-02 17:31:00,1
2019-10-02 17:56:00,2
2019-10-02 17:57:00,2
2019-10-02 18:15:00,2
2019-10-02 18:16:00,2
2019-10-02 18:17:00,1
2019-10-02 18:46:00,1
2019-10-02 19:26:00,1
2019-10-02 19:30:00,1
2019-10-02 20:00:00,1
2019-10-02 20:32:00,1
2019-10-02 20:36:00,2
2019-10-02 20:37:00,1
2019-10-02 20:38:00,1
2019-10-02 21:53:00,1
