16,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-10-02 14:14:00,1
2019-10-02 14:17:00,1
2019-10-02 14:25:00,1
2019-10-02 14:37:00,1
2019-10-02 15:09:00,1
2019-10-02 15:17:00,1
2019-10-02 15:19:00,1
2019-10-02 15:24:00,1
2019-10-02 15:26:00,1
2019-10-02 15:29:00,1
2019-10-02 15:35:00,1
2019-10-02 15:38:00,1
2019-10-02 15:44:00,1
2019-10-02 15:49:00,1
2019-10-02 15:53:00,1
2019-10-02 15:57:00,1
