17,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-10-02 01:16:00,1
2019-10-02 01:19:00,1
2019-10-02 01:21:00,1
2019-10-02 01:52:00,1
2019-10-02 01:55:00,1
2019-10-02 03:29:00,1
2019-10-02 03:31:00,1
2019-10-02 03:34:00,1
2019-10-02 06:18:00,1
2019-10-02 06:20:00,1
2019-10-02 06:23:00,1
2019-10-02 06:28:00,1
2019-10-02 06:37:00,1
2019-10-02 06:54:00,1
2019-10-02 09:10:00,1
2019-10-02 09:19:00,1
2019-10-02 09:36:00,1
