10,"SELECT TOP #  p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,  p.run, p.rerun, p.camcol, p.field,  s.specobjid, s.class, s.z as redshift,  s.plate, s.mjd, s.fiberid FROM PhotoObj AS p  JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE   p.g BETWEEN # AND #  AND s.class = &&&"
2019-10-02 03:58:00,1
2019-10-02 03:59:00,1
2019-10-02 04:20:00,1
2019-10-02 04:21:00,1
2019-10-02 05:00:00,1
2019-10-02 05:02:00,1
2019-10-02 05:22:00,1
2019-10-02 05:26:00,2
2019-10-02 06:06:00,1
