143,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-02 02:53:00,1
2019-10-02 02:55:00,1
2019-10-02 07:37:00,1
2019-10-02 07:43:00,1
2019-10-02 07:49:00,1
2019-10-02 08:36:00,1
2019-10-02 08:39:00,1
2019-10-02 10:06:00,1
2019-10-02 10:11:00,1
2019-10-02 10:21:00,1
2019-10-02 10:25:00,1
2019-10-02 10:44:00,1
2019-10-02 10:55:00,2
2019-10-02 10:59:00,1
2019-10-02 11:05:00,1
2019-10-02 11:07:00,1
2019-10-02 11:27:00,1
2019-10-02 11:48:00,1
2019-10-02 11:49:00,1
2019-10-02 11:51:00,1
2019-10-02 11:54:00,1
2019-10-02 11:56:00,2
2019-10-02 11:57:00,1
2019-10-02 12:05:00,1
2019-10-02 12:06:00,1
2019-10-02 12:09:00,1
2019-10-02 12:21:00,1
2019-10-02 12:24:00,1
2019-10-02 12:37:00,1
2019-10-02 12:38:00,1
2019-10-02 12:42:00,1
2019-10-02 12:52:00,1
2019-10-02 12:57:00,1
2019-10-02 13:20:00,1
2019-10-02 13:33:00,1
2019-10-02 13:35:00,1
2019-10-02 14:22:00,1
2019-10-02 14:23:00,1
2019-10-02 14:33:00,1
2019-10-02 14:36:00,1
2019-10-02 15:03:00,1
2019-10-02 15:06:00,1
2019-10-02 15:08:00,1
2019-10-02 15:19:00,1
2019-10-02 15:22:00,1
2019-10-02 15:23:00,1
2019-10-02 15:25:00,1
2019-10-02 15:34:00,2
2019-10-02 15:38:00,1
2019-10-02 15:39:00,2
2019-10-02 15:46:00,1
2019-10-02 16:26:00,1
2019-10-02 16:45:00,1
2019-10-02 16:50:00,1
2019-10-02 16:51:00,1
2019-10-02 16:53:00,3
2019-10-02 16:55:00,1
2019-10-02 16:58:00,1
2019-10-02 17:01:00,1
2019-10-02 17:04:00,1
2019-10-02 17:05:00,1
2019-10-02 17:08:00,1
2019-10-02 17:14:00,1
2019-10-02 17:16:00,1
2019-10-02 17:19:00,1
2019-10-02 17:22:00,1
2019-10-02 17:27:00,1
2019-10-02 17:32:00,1
2019-10-02 17:35:00,1
2019-10-02 17:38:00,1
2019-10-02 17:43:00,1
2019-10-02 17:44:00,1
2019-10-02 17:54:00,1
2019-10-02 17:55:00,1
2019-10-02 17:56:00,1
2019-10-02 18:00:00,1
2019-10-02 18:02:00,1
2019-10-02 18:05:00,1
2019-10-02 18:06:00,1
2019-10-02 18:12:00,1
2019-10-02 18:13:00,1
2019-10-02 18:14:00,1
2019-10-02 18:17:00,1
2019-10-02 18:19:00,1
2019-10-02 18:28:00,1
2019-10-02 18:30:00,1
2019-10-02 18:33:00,1
2019-10-02 18:41:00,1
2019-10-02 18:46:00,1
2019-10-02 18:48:00,1
2019-10-02 18:50:00,1
2019-10-02 18:51:00,1
2019-10-02 18:52:00,2
2019-10-02 18:53:00,1
2019-10-02 18:54:00,1
2019-10-02 18:55:00,1
2019-10-02 18:56:00,1
2019-10-02 19:14:00,1
2019-10-02 19:24:00,1
2019-10-02 19:39:00,1
2019-10-02 19:47:00,1
2019-10-02 19:54:00,1
2019-10-02 19:55:00,1
2019-10-02 20:00:00,1
2019-10-02 20:01:00,1
2019-10-02 20:03:00,2
2019-10-02 20:05:00,1
2019-10-02 20:06:00,1
2019-10-02 20:09:00,1
2019-10-02 20:10:00,1
2019-10-02 20:11:00,1
2019-10-02 20:16:00,1
2019-10-02 20:18:00,1
2019-10-02 20:20:00,1
2019-10-02 20:21:00,1
2019-10-02 20:23:00,1
2019-10-02 20:27:00,1
2019-10-02 20:30:00,1
2019-10-02 20:31:00,1
2019-10-02 20:35:00,1
2019-10-02 20:43:00,1
2019-10-02 20:47:00,1
2019-10-02 20:51:00,1
2019-10-02 20:53:00,1
2019-10-02 21:01:00,1
2019-10-02 21:11:00,1
2019-10-02 21:15:00,1
2019-10-02 21:16:00,1
2019-10-02 21:18:00,1
2019-10-02 21:56:00,1
2019-10-02 21:57:00,1
2019-10-02 21:59:00,1
2019-10-02 23:50:00,2
2019-10-02 23:51:00,1
