26,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-10-02 00:50:00,1
2019-10-02 00:51:00,2
2019-10-02 01:10:00,1
2019-10-02 01:14:00,1
2019-10-02 01:15:00,1
2019-10-02 01:20:00,1
2019-10-02 01:23:00,1
2019-10-02 01:25:00,1
2019-10-02 01:28:00,1
2019-10-02 01:32:00,1
2019-10-02 01:38:00,1
2019-10-02 01:44:00,1
2019-10-02 01:46:00,1
2019-10-02 01:50:00,2
2019-10-02 08:15:00,1
2019-10-02 13:59:00,1
2019-10-02 15:16:00,1
2019-10-02 15:18:00,1
2019-10-02 15:19:00,1
2019-10-02 15:21:00,1
2019-10-02 16:47:00,1
2019-10-02 19:47:00,1
2019-10-02 19:50:00,1
2019-10-02 20:00:00,1
