96,select * from fDocFunctionParams(&&&)
2019-10-02 02:11:00,1
2019-10-02 02:12:00,2
2019-10-02 02:13:00,8
2019-10-02 02:14:00,3
2019-10-02 02:15:00,8
2019-10-02 02:16:00,5
2019-10-02 02:17:00,12
2019-10-02 02:24:00,1
2019-10-02 02:25:00,7
2019-10-02 02:27:00,1
2019-10-02 02:42:00,1
2019-10-02 03:03:00,1
2019-10-02 03:35:00,1
2019-10-02 05:16:00,3
2019-10-02 07:01:00,2
2019-10-02 07:02:00,2
2019-10-02 07:03:00,11
2019-10-02 07:04:00,6
2019-10-02 07:05:00,5
2019-10-02 08:40:00,1
2019-10-02 08:56:00,1
2019-10-02 09:24:00,1
2019-10-02 11:59:00,1
2019-10-02 15:51:00,1
2019-10-02 16:59:00,1
2019-10-02 17:19:00,1
2019-10-02 17:41:00,1
2019-10-02 17:44:00,1
2019-10-02 17:51:00,1
2019-10-02 18:30:00,1
2019-10-02 19:32:00,1
2019-10-02 19:58:00,1
2019-10-02 21:13:00,1
2019-10-02 21:25:00,1
2019-10-02 22:39:00,1
