1,"SELECT    m.ra AS ra1, m.dec AS dec1,    n.objid, n.distance,    o.ra AS ra2, o.dec AS dec2, o.imodelMag_i FROM MyDB.myDB AS m   OUTER APPLY dbo.fGetNearestObjEq( m.ra, m.dec, #) AS n    LEFT JOIN PhotoObj AS o ON n.objid=o.objid"
2019-09-26 00:56:00,1
