1,"select top #   specObjID, ra, dec, z, zErr, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z,   modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, type from SpecPhoto where z < #, type = #"
2019-09-26 13:03:00,1
