293,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-09-26 00:04:00,1
2019-09-26 00:32:00,36
2019-09-26 00:33:00,195
2019-09-26 01:32:00,27
2019-09-26 01:33:00,15
2019-09-26 02:11:00,1
2019-09-26 02:15:00,1
2019-09-26 02:43:00,2
2019-09-26 02:44:00,2
2019-09-26 02:45:00,1
2019-09-26 02:50:00,1
2019-09-26 02:51:00,1
2019-09-26 02:52:00,1
2019-09-26 02:53:00,1
2019-09-26 02:54:00,1
2019-09-26 02:56:00,1
2019-09-26 02:58:00,1
2019-09-26 05:35:00,1
2019-09-26 16:17:00,2
2019-09-26 16:20:00,2
