1,"SELECT TOP #   ra, dec, modelMag_u , modelMag_g , modelMag_r,modelMag_i,modelMag_z, z from SpecPhoto WHERE    z BETWEEN # AND #   AND dec BETWEEN # AND #"
2019-09-26 14:06:00,1
