59,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-09-26 00:01:00,1
2019-09-26 01:32:00,1
2019-09-26 01:46:00,1
2019-09-26 01:52:00,1
2019-09-26 01:56:00,1
2019-09-26 02:03:00,1
2019-09-26 02:11:00,1
2019-09-26 03:13:00,1
2019-09-26 07:17:00,1
2019-09-26 08:08:00,1
2019-09-26 08:13:00,1
2019-09-26 09:09:00,1
2019-09-26 09:11:00,1
2019-09-26 09:21:00,1
2019-09-26 09:23:00,1
2019-09-26 09:58:00,1
2019-09-26 10:09:00,1
2019-09-26 10:17:00,2
2019-09-26 10:23:00,1
2019-09-26 10:30:00,1
2019-09-26 10:47:00,1
2019-09-26 10:50:00,1
2019-09-26 11:02:00,3
2019-09-26 11:06:00,1
2019-09-26 11:10:00,1
2019-09-26 11:13:00,1
2019-09-26 11:18:00,1
2019-09-26 11:25:00,1
2019-09-26 11:33:00,1
2019-09-26 12:05:00,1
2019-09-26 12:19:00,1
2019-09-26 12:24:00,1
2019-09-26 12:26:00,1
2019-09-26 13:42:00,1
2019-09-26 14:13:00,1
2019-09-26 14:16:00,1
2019-09-26 14:23:00,1
2019-09-26 14:29:00,2
2019-09-26 14:30:00,1
2019-09-26 14:35:00,1
2019-09-26 14:38:00,1
2019-09-26 14:53:00,1
2019-09-26 15:05:00,1
2019-09-26 15:06:00,1
2019-09-26 15:07:00,1
2019-09-26 15:12:00,1
2019-09-26 15:24:00,1
2019-09-26 15:33:00,1
2019-09-26 15:53:00,2
2019-09-26 16:17:00,1
2019-09-26 16:19:00,1
2019-09-26 16:34:00,1
2019-09-26 16:40:00,1
2019-09-26 20:15:00,1
