39,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-09-26 00:38:00,1
2019-09-26 00:57:00,1
2019-09-26 01:00:00,1
2019-09-26 05:10:00,1
2019-09-26 05:12:00,1
2019-09-26 05:19:00,1
2019-09-26 05:32:00,1
2019-09-26 05:37:00,1
2019-09-26 05:39:00,1
2019-09-26 05:41:00,1
2019-09-26 05:43:00,1
2019-09-26 05:45:00,1
2019-09-26 05:46:00,1
2019-09-26 05:48:00,1
2019-09-26 05:49:00,1
2019-09-26 05:50:00,1
2019-09-26 05:52:00,1
2019-09-26 05:53:00,1
2019-09-26 05:54:00,1
2019-09-26 05:56:00,1
2019-09-26 05:57:00,1
2019-09-26 05:58:00,1
2019-09-26 05:59:00,1
2019-09-26 06:00:00,1
2019-09-26 06:02:00,1
2019-09-26 06:03:00,1
2019-09-26 06:04:00,1
2019-09-26 06:05:00,1
2019-09-26 07:21:00,2
2019-09-26 09:58:00,1
2019-09-26 11:29:00,1
2019-09-26 11:30:00,1
2019-09-26 17:33:00,1
2019-09-26 17:36:00,1
2019-09-26 17:51:00,1
2019-09-26 18:52:00,1
2019-09-26 19:44:00,1
2019-09-26 22:21:00,1
