33,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-09-26 00:00:00,1
2019-09-26 00:02:00,1
2019-09-26 00:04:00,1
2019-09-26 00:05:00,1
2019-09-26 00:09:00,1
2019-09-26 00:10:00,1
2019-09-26 00:11:00,1
2019-09-26 00:14:00,1
2019-09-26 00:16:00,1
2019-09-26 00:19:00,1
2019-09-26 00:20:00,1
2019-09-26 00:22:00,1
2019-09-26 00:25:00,1
2019-09-26 00:26:00,1
2019-09-26 00:29:00,1
2019-09-26 04:50:00,1
2019-09-26 04:51:00,2
2019-09-26 04:53:00,1
2019-09-26 04:56:00,1
2019-09-26 04:57:00,1
2019-09-26 05:05:00,1
2019-09-26 05:07:00,2
2019-09-26 05:08:00,1
2019-09-26 05:10:00,1
2019-09-26 23:43:00,1
2019-09-26 23:45:00,1
2019-09-26 23:49:00,1
2019-09-26 23:50:00,1
2019-09-26 23:52:00,1
2019-09-26 23:55:00,1
2019-09-26 23:56:00,1
