1,"SELECT TOP #   a.OBJID AS OBJID,    sa.specObjID AS sdssid,   /* n.z AS zsp_sp_n_fun, */   sa.z AS zsp_sp_sa,      n.objid AS ID,   n.distance AS SEPARATION_AKARI_SDSS1#     FROM MyDB.akari AS a   OUTER APPLY dbo.fGetNearestObjEq( a.RA, a.DEC, #) AS n   LEFT JOIN SpecObjAll AS sa ON sa.specObjId = n.objid    where a.OBJID > # and a.OBJID < #"
2019-08-18 19:42:00,1
