201,"SELECT g.objid,g.ra,g.dec,p.z,p.zErr,q.u,q.g,q.r,q.i,q.z FROM GALAXY as g JOIN PhotoZ as p ON p.objID = g.ObjID JOIN PhotoObjAll as q ON q.objID = g.objID WHERE (g.ra between # and #) and (g.dec between # and #)"
2019-08-18 05:51:00,1
2019-08-18 05:52:00,1
2019-08-18 06:39:00,1
2019-08-18 06:46:00,2
2019-08-18 06:47:00,3
2019-08-18 06:48:00,2
2019-08-18 07:18:00,1
2019-08-18 07:24:00,1
2019-08-18 07:31:00,1
2019-08-18 07:41:00,1
2019-08-18 07:42:00,4
2019-08-18 07:43:00,1
2019-08-18 07:44:00,1
2019-08-18 07:58:00,2
2019-08-18 07:59:00,2
2019-08-18 08:00:00,1
2019-08-18 08:03:00,2
2019-08-18 08:04:00,2
2019-08-18 08:05:00,1
2019-08-18 08:06:00,1
2019-08-18 08:07:00,1
2019-08-18 08:24:00,1
2019-08-18 08:26:00,1
2019-08-18 08:39:00,2
2019-08-18 08:44:00,1
2019-08-18 08:46:00,1
2019-08-18 08:48:00,2
2019-08-18 08:49:00,2
2019-08-18 08:50:00,3
2019-08-18 08:51:00,2
2019-08-18 08:55:00,2
2019-08-18 08:56:00,3
2019-08-18 08:57:00,2
2019-08-18 08:59:00,1
2019-08-18 09:00:00,1
2019-08-18 09:03:00,1
2019-08-18 09:11:00,1
2019-08-18 09:22:00,1
2019-08-18 09:26:00,1
2019-08-18 09:51:00,1
2019-08-18 10:08:00,1
2019-08-18 10:15:00,1
2019-08-18 10:33:00,1
2019-08-18 10:40:00,1
2019-08-18 10:42:00,2
2019-08-18 10:51:00,2
2019-08-18 10:56:00,1
2019-08-18 11:09:00,1
2019-08-18 11:18:00,1
2019-08-18 11:19:00,1
2019-08-18 11:20:00,1
2019-08-18 11:21:00,3
2019-08-18 11:31:00,2
2019-08-18 11:32:00,1
2019-08-18 11:33:00,2
2019-08-18 11:34:00,1
2019-08-18 11:35:00,1
2019-08-18 11:38:00,1
2019-08-18 11:39:00,1
2019-08-18 11:42:00,1
2019-08-18 11:44:00,1
2019-08-18 11:45:00,2
2019-08-18 11:46:00,1
2019-08-18 11:51:00,2
2019-08-18 12:00:00,2
2019-08-18 12:01:00,1
2019-08-18 12:41:00,1
2019-08-18 12:46:00,1
2019-08-18 12:51:00,2
2019-08-18 12:52:00,1
2019-08-18 12:53:00,1
2019-08-18 12:56:00,2
2019-08-18 12:57:00,1
2019-08-18 12:58:00,1
2019-08-18 13:00:00,1
2019-08-18 13:02:00,5
2019-08-18 13:03:00,1
2019-08-18 13:05:00,3
2019-08-18 13:41:00,2
2019-08-18 13:43:00,1
2019-08-18 13:46:00,1
2019-08-18 13:52:00,1
2019-08-18 13:55:00,1
2019-08-18 14:18:00,1
2019-08-18 14:26:00,1
2019-08-18 14:27:00,1
2019-08-18 14:29:00,1
2019-08-18 14:45:00,1
2019-08-18 14:46:00,1
2019-08-18 14:49:00,1
2019-08-18 14:50:00,1
2019-08-18 14:52:00,1
2019-08-18 14:55:00,1
2019-08-18 14:59:00,1
2019-08-18 15:00:00,1
2019-08-18 15:10:00,1
2019-08-18 15:17:00,1
2019-08-18 15:20:00,1
2019-08-18 15:22:00,1
2019-08-18 15:24:00,1
2019-08-18 15:42:00,1
2019-08-18 15:43:00,2
2019-08-18 15:44:00,1
2019-08-18 15:45:00,2
2019-08-18 15:46:00,1
2019-08-18 15:47:00,1
2019-08-18 15:57:00,2
2019-08-18 15:58:00,1
2019-08-18 16:00:00,2
2019-08-18 16:01:00,2
2019-08-18 16:02:00,1
2019-08-18 16:03:00,2
2019-08-18 16:08:00,2
2019-08-18 16:09:00,2
2019-08-18 16:10:00,1
2019-08-18 16:11:00,3
2019-08-18 16:12:00,1
2019-08-18 16:16:00,1
2019-08-18 16:17:00,2
2019-08-18 16:19:00,1
2019-08-18 16:20:00,2
2019-08-18 16:29:00,1
2019-08-18 16:31:00,1
2019-08-18 16:33:00,1
2019-08-18 16:34:00,2
2019-08-18 16:35:00,1
2019-08-18 16:38:00,1
2019-08-18 16:39:00,1
2019-08-18 16:40:00,1
2019-08-18 16:41:00,3
2019-08-18 16:42:00,3
2019-08-18 16:46:00,1
2019-08-18 16:48:00,2
2019-08-18 16:49:00,1
2019-08-18 16:50:00,3
2019-08-18 23:37:00,1
2019-08-18 23:40:00,1
2019-08-18 23:41:00,1
2019-08-18 23:49:00,1
2019-08-18 23:53:00,1
2019-08-18 23:54:00,1
2019-08-18 23:56:00,1
