7,"SELECT TOP #   a.OBJID AS OBJID,    n.specObjID AS sdssid,   n.z AS zsp_sp_n_fun,   sa.z AS zsp_sp_sa,      n.distance AS SEPARATION_AKARI_SDSS1#     FROM MyDB.akari AS a   OUTER APPLY dbo.fGetNearestSpecObjEq( a.RA, a.DEC, #) AS n   LEFT JOIN SpecObjAll AS sa ON sa.specObjId = n.specObjId    where a.OBJID > # and a.OBJID < #"
2019-08-18 19:14:00,1
2019-08-18 19:15:00,1
2019-08-18 19:16:00,1
2019-08-18 19:17:00,1
2019-08-18 19:18:00,1
2019-08-18 19:22:00,1
2019-08-18 19:50:00,1
