40,select * from PhotozRF where objid=#
2019-08-18 01:11:00,1
2019-08-18 01:17:00,1
2019-08-18 02:31:00,1
2019-08-18 02:34:00,1
2019-08-18 03:35:00,1
2019-08-18 04:35:00,1
2019-08-18 05:00:00,1
2019-08-18 06:25:00,1
2019-08-18 06:41:00,1
2019-08-18 07:14:00,1
2019-08-18 08:47:00,1
2019-08-18 08:51:00,1
2019-08-18 09:04:00,1
2019-08-18 09:26:00,1
2019-08-18 09:32:00,1
2019-08-18 10:12:00,1
2019-08-18 10:39:00,1
2019-08-18 11:40:00,1
2019-08-18 11:48:00,1
2019-08-18 12:17:00,1
2019-08-18 14:04:00,1
2019-08-18 14:07:00,1
2019-08-18 14:18:00,1
2019-08-18 14:25:00,1
2019-08-18 14:53:00,1
2019-08-18 15:37:00,1
2019-08-18 15:58:00,1
2019-08-18 16:35:00,1
2019-08-18 16:38:00,1
2019-08-18 16:39:00,1
2019-08-18 16:48:00,1
2019-08-18 17:48:00,1
2019-08-18 18:28:00,1
2019-08-18 18:59:00,1
2019-08-18 19:26:00,1
2019-08-18 20:45:00,1
2019-08-18 22:03:00,1
2019-08-18 23:48:00,2
2019-08-18 23:56:00,1
