313,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-08-18 01:39:00,2
2019-08-18 01:40:00,1
2019-08-18 01:43:00,1
2019-08-18 01:59:00,3
2019-08-18 02:02:00,1
2019-08-18 02:18:00,4
2019-08-18 02:21:00,2
2019-08-18 02:37:00,2
2019-08-18 02:38:00,6
2019-08-18 02:41:00,1
2019-08-18 02:45:00,2
2019-08-18 02:56:00,1
2019-08-18 02:57:00,5
2019-08-18 02:58:00,2
2019-08-18 03:00:00,1
2019-08-18 03:05:00,1
2019-08-18 03:06:00,1
2019-08-18 03:08:00,1
2019-08-18 03:12:00,3
2019-08-18 03:14:00,1
2019-08-18 03:19:00,3
2019-08-18 03:20:00,1
2019-08-18 03:21:00,2
2019-08-18 03:22:00,1
2019-08-18 03:24:00,2
2019-08-18 03:26:00,1
2019-08-18 03:27:00,2
2019-08-18 03:29:00,1
2019-08-18 03:31:00,2
2019-08-18 03:34:00,4
2019-08-18 03:36:00,1
2019-08-18 03:39:00,2
2019-08-18 03:40:00,1
2019-08-18 03:41:00,2
2019-08-18 03:43:00,1
2019-08-18 03:47:00,1
2019-08-18 03:48:00,3
2019-08-18 03:49:00,2
2019-08-18 03:50:00,1
2019-08-18 03:55:00,3
2019-08-18 03:57:00,1
2019-08-18 04:13:00,6
2019-08-18 04:14:00,4
2019-08-18 04:16:00,1
2019-08-18 04:19:00,2
2019-08-18 04:28:00,6
2019-08-18 04:29:00,4
2019-08-18 04:31:00,1
2019-08-18 04:33:00,2
2019-08-18 04:42:00,3
2019-08-18 04:43:00,5
2019-08-18 04:46:00,4
2019-08-18 04:49:00,2
2019-08-18 04:56:00,4
2019-08-18 04:57:00,4
2019-08-18 04:58:00,3
2019-08-18 05:01:00,2
2019-08-18 05:14:00,6
2019-08-18 05:15:00,2
2019-08-18 05:16:00,4
2019-08-18 05:19:00,2
2019-08-18 05:29:00,6
2019-08-18 05:30:00,2
2019-08-18 05:31:00,2
2019-08-18 05:32:00,2
2019-08-18 05:34:00,2
2019-08-18 05:44:00,6
2019-08-18 05:45:00,2
2019-08-18 05:46:00,2
2019-08-18 05:47:00,2
2019-08-18 06:14:00,8
2019-08-18 06:16:00,4
2019-08-18 06:18:00,2
2019-08-18 06:45:00,8
2019-08-18 06:46:00,2
2019-08-18 06:47:00,1
2019-08-18 06:49:00,2
2019-08-18 07:16:00,4
2019-08-18 07:17:00,2
2019-08-18 07:18:00,4
2019-08-18 07:19:00,2
2019-08-18 07:20:00,2
2019-08-18 07:23:00,2
2019-08-18 07:24:00,4
2019-08-18 07:26:00,1
2019-08-18 07:28:00,2
2019-08-18 07:30:00,2
2019-08-18 07:31:00,1
2019-08-18 07:32:00,1
2019-08-18 07:34:00,1
2019-08-18 07:35:00,2
2019-08-18 07:37:00,1
2019-08-18 07:38:00,1
2019-08-18 07:39:00,2
2019-08-18 07:40:00,2
2019-08-18 07:41:00,1
2019-08-18 07:42:00,2
2019-08-18 07:44:00,1
2019-08-18 07:45:00,2
2019-08-18 07:47:00,2
2019-08-18 07:53:00,4
2019-08-18 07:54:00,6
2019-08-18 07:56:00,2
2019-08-18 07:57:00,2
2019-08-18 08:00:00,3
2019-08-18 08:01:00,2
2019-08-18 08:02:00,4
2019-08-18 08:07:00,1
2019-08-18 08:08:00,4
2019-08-18 08:10:00,2
2019-08-18 08:14:00,5
2019-08-18 08:17:00,1
2019-08-18 08:19:00,2
2019-08-18 08:22:00,1
2019-08-18 08:23:00,3
2019-08-18 08:25:00,1
2019-08-18 08:29:00,1
2019-08-18 08:30:00,3
2019-08-18 08:32:00,3
2019-08-18 08:33:00,1
2019-08-18 08:34:00,2
2019-08-18 08:59:00,1
2019-08-18 09:00:00,5
2019-08-18 09:02:00,2
2019-08-18 10:26:00,2
2019-08-18 10:27:00,2
2019-08-18 10:28:00,3
2019-08-18 10:29:00,2
2019-08-18 10:31:00,1
