200,select * from dbo.fDocColumns(&&&)
2019-08-18 00:51:00,2
2019-08-18 01:22:00,5
2019-08-18 02:07:00,1
2019-08-18 02:13:00,2
2019-08-18 02:34:00,2
2019-08-18 03:03:00,1
2019-08-18 04:56:00,1
2019-08-18 05:15:00,1
2019-08-18 05:17:00,2
2019-08-18 06:19:00,1
2019-08-18 06:20:00,6
2019-08-18 06:22:00,2
2019-08-18 06:23:00,2
2019-08-18 06:25:00,1
2019-08-18 07:32:00,2
2019-08-18 08:12:00,1
2019-08-18 09:07:00,1
2019-08-18 09:13:00,2
2019-08-18 09:18:00,1
2019-08-18 09:19:00,2
2019-08-18 10:12:00,1
2019-08-18 10:26:00,1
2019-08-18 11:26:00,4
2019-08-18 11:27:00,7
2019-08-18 11:28:00,8
2019-08-18 11:29:00,4
2019-08-18 11:30:00,9
2019-08-18 11:31:00,7
2019-08-18 11:32:00,1
2019-08-18 11:33:00,9
2019-08-18 11:34:00,9
2019-08-18 11:35:00,8
2019-08-18 11:36:00,10
2019-08-18 11:37:00,7
2019-08-18 11:38:00,8
2019-08-18 11:39:00,14
2019-08-18 11:40:00,8
2019-08-18 11:41:00,7
2019-08-18 11:42:00,15
2019-08-18 11:43:00,2
2019-08-18 11:53:00,2
2019-08-18 12:11:00,1
2019-08-18 14:08:00,1
2019-08-18 15:18:00,1
2019-08-18 15:27:00,1
2019-08-18 15:28:00,1
2019-08-18 16:17:00,1
2019-08-18 16:28:00,1
2019-08-18 16:58:00,1
2019-08-18 17:02:00,1
2019-08-18 17:29:00,1
2019-08-18 19:36:00,2
2019-08-18 20:40:00,1
2019-08-18 21:05:00,1
2019-08-18 21:46:00,2
2019-08-18 22:07:00,1
2019-08-18 22:12:00,1
2019-08-18 22:49:00,1
2019-08-18 23:13:00,1
2019-08-18 23:15:00,1
