97,"SELECT  top # p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-08-18 01:20:00,1
2019-08-18 08:41:00,1
2019-08-18 08:43:00,1
2019-08-18 08:47:00,1
2019-08-18 10:24:00,1
2019-08-18 10:27:00,1
2019-08-18 10:32:00,1
2019-08-18 10:46:00,1
2019-08-18 10:47:00,1
2019-08-18 10:49:00,1
2019-08-18 11:02:00,1
2019-08-18 13:07:00,1
2019-08-18 13:08:00,3
2019-08-18 13:09:00,1
2019-08-18 13:12:00,2
2019-08-18 13:13:00,2
2019-08-18 13:14:00,3
2019-08-18 13:15:00,3
2019-08-18 13:16:00,2
2019-08-18 13:22:00,2
2019-08-18 13:24:00,1
2019-08-18 13:25:00,2
2019-08-18 13:26:00,3
2019-08-18 13:27:00,1
2019-08-18 14:09:00,1
2019-08-18 14:10:00,4
2019-08-18 14:11:00,5
2019-08-18 14:12:00,5
2019-08-18 14:13:00,6
2019-08-18 14:14:00,4
2019-08-18 14:15:00,4
2019-08-18 14:16:00,4
2019-08-18 14:17:00,5
2019-08-18 14:18:00,6
2019-08-18 14:19:00,7
2019-08-18 14:20:00,5
2019-08-18 14:31:00,1
2019-08-18 14:32:00,1
2019-08-18 18:27:00,1
2019-08-18 20:38:00,1
