66,select distinct parent from DBViewCols where viewname=&&&
2019-02-05 01:19:00,1
2019-02-05 01:38:00,2
2019-02-05 01:59:00,1
2019-02-05 03:45:00,1
2019-02-05 03:49:00,1
2019-02-05 03:57:00,1
2019-02-05 03:58:00,1
2019-02-05 03:59:00,2
2019-02-05 04:00:00,1
2019-02-05 04:17:00,1
2019-02-05 04:27:00,2
2019-02-05 04:28:00,1
2019-02-05 04:56:00,4
2019-02-05 05:19:00,1
2019-02-05 05:52:00,3
2019-02-05 10:12:00,1
2019-02-05 11:14:00,1
2019-02-05 11:19:00,1
2019-02-05 12:19:00,1
2019-02-05 13:27:00,1
2019-02-05 14:57:00,1
2019-02-05 15:01:00,1
2019-02-05 15:02:00,3
2019-02-05 15:12:00,1
2019-02-05 15:14:00,1
2019-02-05 15:17:00,2
2019-02-05 15:25:00,1
2019-02-05 15:57:00,1
2019-02-05 15:58:00,1
2019-02-05 16:15:00,1
2019-02-05 17:05:00,1
2019-02-05 18:10:00,1
2019-02-05 19:25:00,1
2019-02-05 19:28:00,2
2019-02-05 19:31:00,4
2019-02-05 19:32:00,1
2019-02-05 19:43:00,1
2019-02-05 19:44:00,1
2019-02-05 19:50:00,1
2019-02-05 19:52:00,2
2019-02-05 19:53:00,1
2019-02-05 20:00:00,1
2019-02-05 20:09:00,1
2019-02-05 20:19:00,1
2019-02-05 20:21:00,1
2019-02-05 20:26:00,1
2019-02-05 20:31:00,1
2019-02-05 20:46:00,2
2019-02-05 22:19:00,1
