22,select * from galSpecLine where specObjId=#
2019-02-05 05:00:00,1
2019-02-05 05:22:00,1
2019-02-05 05:33:00,1
2019-02-05 06:39:00,1
2019-02-05 11:13:00,1
2019-02-05 11:49:00,1
2019-02-05 11:56:00,1
2019-02-05 13:14:00,1
2019-02-05 13:20:00,1
2019-02-05 14:48:00,1
2019-02-05 15:21:00,1
2019-02-05 15:30:00,1
2019-02-05 15:39:00,1
2019-02-05 16:46:00,1
2019-02-05 16:50:00,1
2019-02-05 18:24:00,1
2019-02-05 19:06:00,1
2019-02-05 19:39:00,1
2019-02-05 19:58:00,1
2019-02-05 21:10:00,1
2019-02-05 21:59:00,1
2019-02-05 23:54:00,1
