23,select * from fDocFunctionParams(&&&)
2019-02-05 02:30:00,1
2019-02-05 04:44:00,1
2019-02-05 05:52:00,3
2019-02-05 06:26:00,1
2019-02-05 06:36:00,1
2019-02-05 07:01:00,1
2019-02-05 09:30:00,1
2019-02-05 11:21:00,1
2019-02-05 11:28:00,1
2019-02-05 15:36:00,1
2019-02-05 18:06:00,1
2019-02-05 19:39:00,1
2019-02-05 19:52:00,1
2019-02-05 20:35:00,2
2019-02-05 20:38:00,1
2019-02-05 21:16:00,1
2019-02-05 21:24:00,1
2019-02-05 22:23:00,1
2019-02-05 22:55:00,1
2019-02-05 23:28:00,1
