2565,"SELECT DISTINCT TOP # p.run, p.rerun, p.camcol, max(p.field) as &&&, max(p.ra) as &&&, max(p.dec) as &&& FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) GROUP BY p.run, p.rerun, p.camcol"
2019-02-05 00:00:00,10
2019-02-05 00:01:00,2
2019-02-05 00:02:00,6
2019-02-05 00:03:00,1
2019-02-05 00:04:00,8
2019-02-05 00:05:00,3
2019-02-05 00:06:00,6
2019-02-05 00:07:00,1
2019-02-05 00:11:00,2
2019-02-05 00:12:00,2
2019-02-05 00:13:00,1
2019-02-05 10:50:00,13
2019-02-05 10:51:00,1
2019-02-05 10:52:00,3
2019-02-05 10:53:00,9
2019-02-05 10:54:00,5
2019-02-05 10:55:00,1
2019-02-05 10:56:00,1
2019-02-05 11:05:00,6
2019-02-05 11:06:00,8
2019-02-05 11:07:00,1
2019-02-05 11:08:00,9
2019-02-05 11:09:00,2
2019-02-05 11:10:00,6
2019-02-05 11:11:00,1
2019-02-05 11:16:00,6
2019-02-05 11:17:00,8
2019-02-05 11:18:00,1
2019-02-05 11:19:00,9
2019-02-05 11:20:00,2
2019-02-05 11:21:00,6
2019-02-05 11:22:00,1
2019-02-05 11:31:00,6
2019-02-05 11:32:00,8
2019-02-05 11:33:00,1
2019-02-05 11:34:00,10
2019-02-05 11:35:00,1
2019-02-05 11:36:00,6
2019-02-05 11:37:00,1
2019-02-05 11:41:00,6
2019-02-05 11:42:00,8
2019-02-05 11:43:00,1
2019-02-05 11:44:00,5
2019-02-05 11:45:00,6
2019-02-05 11:46:00,6
2019-02-05 11:47:00,1
2019-02-05 11:48:00,13
2019-02-05 11:49:00,1
2019-02-05 11:50:00,4
2019-02-05 11:51:00,8
2019-02-05 11:52:00,6
2019-02-05 11:54:00,1
2019-02-05 11:55:00,5
2019-02-05 11:56:00,1
2019-02-05 11:57:00,1
2019-02-05 11:59:00,10
2019-02-05 12:00:00,1
2019-02-05 12:01:00,24
2019-02-05 12:02:00,7
2019-02-05 12:03:00,6
2019-02-05 12:04:00,1
2019-02-05 12:05:00,14
2019-02-05 12:06:00,14
2019-02-05 12:07:00,3
2019-02-05 12:08:00,8
2019-02-05 12:09:00,11
2019-02-05 12:10:00,9
2019-02-05 12:11:00,23
2019-02-05 12:12:00,1
2019-02-05 12:13:00,8
2019-02-05 12:14:00,1
2019-02-05 12:15:00,3
2019-02-05 12:16:00,1
2019-02-05 12:17:00,5
2019-02-05 12:18:00,7
2019-02-05 12:19:00,6
2019-02-05 12:20:00,1
2019-02-05 12:21:00,6
2019-02-05 12:22:00,8
2019-02-05 12:23:00,3
2019-02-05 12:24:00,1
2019-02-05 12:25:00,9
2019-02-05 12:26:00,9
2019-02-05 12:27:00,7
2019-02-05 12:28:00,7
2019-02-05 12:29:00,12
2019-02-05 12:30:00,6
2019-02-05 12:31:00,8
2019-02-05 12:32:00,1
2019-02-05 12:33:00,3
2019-02-05 12:35:00,23
2019-02-05 12:36:00,1
2019-02-05 12:37:00,12
2019-02-05 12:38:00,1
2019-02-05 12:39:00,14
2019-02-05 12:40:00,1
2019-02-05 12:41:00,3
2019-02-05 12:42:00,8
2019-02-05 12:43:00,6
2019-02-05 12:45:00,1
2019-02-05 12:46:00,5
2019-02-05 12:47:00,1
2019-02-05 12:48:00,1
2019-02-05 12:49:00,2
2019-02-05 12:50:00,9
2019-02-05 12:51:00,3
2019-02-05 12:52:00,23
2019-02-05 12:53:00,10
2019-02-05 12:54:00,1
2019-02-05 12:55:00,6
2019-02-05 12:56:00,10
2019-02-05 12:57:00,13
2019-02-05 12:58:00,8
2019-02-05 12:59:00,7
2019-02-05 13:00:00,15
2019-02-05 13:01:00,10
2019-02-05 13:02:00,15
2019-02-05 13:03:00,3
2019-02-05 13:04:00,6
2019-02-05 13:05:00,3
2019-02-05 13:06:00,1
2019-02-05 13:07:00,2
2019-02-05 13:08:00,6
2019-02-05 13:09:00,8
2019-02-05 13:10:00,3
2019-02-05 13:11:00,4
2019-02-05 13:12:00,10
2019-02-05 13:13:00,3
2019-02-05 13:14:00,1
2019-02-05 13:15:00,9
2019-02-05 13:16:00,9
2019-02-05 13:17:00,7
2019-02-05 13:18:00,7
2019-02-05 13:19:00,14
2019-02-05 13:20:00,4
