939,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-02-05 00:18:00,4
2019-02-05 00:27:00,2
2019-02-05 00:45:00,2
2019-02-05 00:52:00,2
2019-02-05 01:08:00,2
2019-02-05 01:09:00,2
2019-02-05 01:18:00,2
2019-02-05 01:22:00,2
2019-02-05 01:27:00,4
2019-02-05 01:28:00,4
2019-02-05 01:30:00,2
2019-02-05 01:38:00,2
2019-02-05 01:54:00,2
2019-02-05 02:01:00,2
2019-02-05 02:03:00,4
2019-02-05 02:06:00,2
2019-02-05 02:07:00,2
2019-02-05 02:18:00,8
2019-02-05 02:19:00,14
2019-02-05 02:20:00,18
2019-02-05 02:21:00,6
2019-02-05 02:23:00,8
2019-02-05 02:24:00,14
2019-02-05 02:25:00,14
2019-02-05 02:26:00,12
2019-02-05 02:27:00,12
2019-02-05 02:28:00,16
2019-02-05 02:29:00,12
2019-02-05 02:30:00,16
2019-02-05 02:31:00,14
2019-02-05 02:32:00,16
2019-02-05 02:33:00,16
2019-02-05 02:34:00,14
2019-02-05 02:35:00,16
2019-02-05 02:36:00,12
2019-02-05 02:37:00,16
2019-02-05 02:38:00,10
2019-02-05 02:43:00,2
2019-02-05 03:01:00,2
2019-02-05 03:02:00,2
2019-02-05 03:03:00,2
2019-02-05 03:06:00,2
2019-02-05 03:07:00,2
2019-02-05 03:09:00,4
2019-02-05 03:10:00,2
2019-02-05 03:17:00,2
2019-02-05 03:26:00,2
2019-02-05 03:46:00,2
2019-02-05 03:51:00,2
2019-02-05 03:57:00,2
2019-02-05 04:05:00,2
2019-02-05 04:06:00,6
2019-02-05 04:07:00,2
2019-02-05 04:08:00,6
2019-02-05 04:09:00,2
2019-02-05 04:10:00,2
2019-02-05 04:17:00,2
2019-02-05 04:26:00,2
2019-02-05 04:27:00,4
2019-02-05 04:36:00,4
2019-02-05 04:56:00,12
2019-02-05 04:57:00,2
2019-02-05 05:05:00,2
2019-02-05 05:08:00,2
2019-02-05 05:30:00,2
2019-02-05 05:42:00,4
2019-02-05 06:01:00,2
2019-02-05 06:03:00,2
2019-02-05 06:26:00,2
2019-02-05 06:56:00,2
