1,"SELECT dr7objid, ra, dec into mydb.MyTable_# from MyTable WHERE total_votes > # and t0#_edgeon_a0#_yes_weight ># and t0#_edgeon_a0#_yes_fraction > # and t0#_edgeon_a0#_yes_debiased >#   and t0#_spiral_a0#_spiral_weight ># and t0#_spiral_a0#_spiral_fraction > # and t0#_spiral_a0#_spiral_weighted_fraction ># and t0#_spiral_a0#_spiral_debiased > #"
2019-02-05 09:43:00,1
