1,"SELECT TOP # p.objId,p.ra,p.dec,p.petror9#_r, p.u, p.uErr, p.g, p.r, p.i, p.z, s.z as z_spec, s.zErr   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND #"
2019-02-05 15:57:00,1
