1,"SELECT ph.specObjID, ph.ra, ph.dec, ph.type, phz.z, phz.zerr into mydb.zph4 from PhotoObjAll as ph                                 JOIN PhotoZ as phz ON ph.objID = phz.objID   WHERE     ph.type=# AND ph.specObjID># AND phz.z># AND ph.ra > #. and ph.ra < #. and ph.dec > #. and ph. dec < #."
2019-12-24 05:09:00,1
