975,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-12-24 00:14:00,44
2019-12-24 01:51:00,42
2019-12-24 05:26:00,42
2019-12-24 05:31:00,42
2019-12-24 05:45:00,42
2019-12-24 06:51:00,110
2019-12-24 06:56:00,42
2019-12-24 10:48:00,106
2019-12-24 11:32:00,3
2019-12-24 12:04:00,102
2019-12-24 15:55:00,42
2019-12-24 16:37:00,42
2019-12-24 18:02:00,86
2019-12-24 18:34:00,54
2019-12-24 19:11:00,42
2019-12-24 20:35:00,116
2019-12-24 20:40:00,18
