72,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-12-24 00:15:00,1
2019-12-24 01:06:00,3
2019-12-24 01:09:00,1
2019-12-24 01:30:00,1
2019-12-24 01:31:00,2
2019-12-24 01:41:00,1
2019-12-24 01:42:00,2
2019-12-24 01:43:00,1
2019-12-24 01:52:00,1
2019-12-24 01:53:00,1
2019-12-24 01:58:00,1
2019-12-24 06:23:00,1
2019-12-24 06:41:00,1
2019-12-24 07:29:00,1
2019-12-24 07:30:00,4
2019-12-24 07:33:00,4
2019-12-24 07:34:00,3
2019-12-24 07:42:00,3
2019-12-24 07:43:00,1
2019-12-24 07:44:00,3
2019-12-24 08:35:00,2
2019-12-24 09:51:00,2
2019-12-24 09:52:00,2
2019-12-24 09:53:00,2
2019-12-24 12:07:00,1
2019-12-24 12:08:00,1
2019-12-24 12:21:00,1
2019-12-24 12:22:00,19
2019-12-24 13:42:00,1
2019-12-24 13:45:00,2
2019-12-24 13:48:00,2
2019-12-24 18:59:00,1
