1,"SELECT ph.specObjID, ph.ra, ph.dec, ph.type, phz.z, phz.zerr into mydb.zph_test from PhotoObjAll as ph                                 JOIN PhotoZ as phz ON ph.objID = phz.objID   WHERE     ph.type=# AND ph.specObjID># AND phz.z># AND ra > #. and ra < # and dec > #. and dec < #"
2019-12-24 03:33:00,1
