3180,"select  	r.run, r.rerun, r.camcol, r.field, f.fieldId, r.stripe, r.strip,  	r.ra, r.dec, r.raMin, r.raMax, r.decMin, r.decMax,  	r.mu, r.nu, r.incl, r.node, 	r.a, r.b, r.c, r.d, r.e, r.f,  	f.quality, 	f.a_u, f.b_u, f.c_u, f.d_u, f.e_u, f.f_u, 	f.a_g, f.b_g, f.c_g, f.d_g, f.e_g, f.f_g, 	f.a_r, f.b_r, f.c_r, f.d_r, f.e_r, f.f_r, 	f.a_i, f.b_i, f.c_i, f.d_i, f.e_i, f.f_i, 	f.a_z, f.b_z, f.c_z, f.d_z, f.e_z, f.f_z,   dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as u_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as g_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as r_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as i_url, 	dbo.fGetUrlFitsCFrame(f.fieldId,&&&) as z_url   from dbo.fGetNearbyFrameEq(#,#,#,#) n, Frame r, Field f   where f.fieldId=r.fieldId and r.fieldId=n.fieldId and r.zoom=#"
2019-12-26 00:06:00,1
2019-12-26 00:07:00,12
2019-12-26 00:09:00,5
2019-12-26 00:10:00,1
2019-12-26 00:16:00,1
2019-12-26 00:17:00,12
2019-12-26 00:19:00,5
2019-12-26 00:26:00,1
2019-12-26 00:27:00,12
2019-12-26 00:29:00,5
2019-12-26 00:30:00,5
2019-12-26 00:34:00,2
2019-12-26 00:36:00,1
2019-12-26 00:37:00,12
2019-12-26 00:39:00,5
2019-12-26 00:41:00,5
2019-12-26 00:42:00,1
2019-12-26 00:45:00,4
2019-12-26 00:46:00,11
2019-12-26 00:47:00,12
2019-12-26 00:49:00,7
2019-12-26 00:50:00,2
2019-12-26 00:56:00,1
2019-12-26 00:57:00,12
2019-12-26 00:58:00,1
2019-12-26 00:59:00,5
2019-12-26 01:06:00,1
2019-12-26 01:07:00,12
2019-12-26 01:09:00,5
2019-12-26 01:16:00,1
2019-12-26 01:17:00,12
2019-12-26 01:19:00,5
2019-12-26 01:26:00,1
2019-12-26 01:27:00,7
2019-12-26 01:28:00,5
2019-12-26 01:29:00,5
2019-12-26 01:34:00,2
2019-12-26 01:36:00,1
2019-12-26 01:37:00,7
2019-12-26 01:38:00,5
2019-12-26 01:39:00,5
2019-12-26 01:41:00,5
2019-12-26 01:45:00,4
2019-12-26 01:46:00,1
2019-12-26 01:47:00,7
2019-12-26 01:48:00,5
2019-12-26 01:49:00,20
2019-12-26 01:50:00,5
2019-12-26 01:52:00,10
2019-12-26 01:56:00,1
2019-12-26 01:57:00,8
2019-12-26 01:58:00,5
2019-12-26 01:59:00,5
2019-12-26 02:06:00,1
2019-12-26 02:07:00,7
2019-12-26 02:08:00,5
2019-12-26 02:09:00,5
2019-12-26 02:16:00,1
2019-12-26 02:17:00,7
2019-12-26 02:18:00,5
2019-12-26 02:19:00,5
2019-12-26 02:26:00,1
2019-12-26 02:27:00,7
2019-12-26 02:28:00,5
2019-12-26 02:29:00,5
2019-12-26 02:34:00,3
2019-12-26 02:36:00,2
2019-12-26 02:37:00,7
2019-12-26 02:38:00,5
2019-12-26 02:39:00,6
2019-12-26 02:41:00,5
2019-12-26 02:45:00,4
2019-12-26 02:46:00,1
2019-12-26 02:47:00,7
2019-12-26 02:48:00,5
2019-12-26 02:49:00,7
2019-12-26 02:50:00,2
2019-12-26 02:56:00,1
2019-12-26 02:57:00,7
2019-12-26 02:58:00,5
2019-12-26 02:59:00,5
2019-12-26 03:06:00,1
2019-12-26 03:07:00,7
2019-12-26 03:08:00,5
2019-12-26 03:09:00,6
2019-12-26 03:10:00,1
2019-12-26 03:13:00,1
2019-12-26 03:16:00,2
2019-12-26 03:17:00,7
2019-12-26 03:18:00,5
2019-12-26 03:19:00,6
2019-12-26 03:26:00,1
2019-12-26 03:27:00,6
2019-12-26 03:28:00,6
2019-12-26 03:29:00,5
2019-12-26 03:34:00,2
2019-12-26 03:36:00,1
2019-12-26 03:37:00,6
2019-12-26 03:38:00,6
2019-12-26 03:39:00,5
2019-12-26 03:40:00,1
2019-12-26 03:41:00,7
2019-12-26 03:42:00,8
2019-12-26 03:45:00,4
2019-12-26 03:46:00,9
2019-12-26 03:47:00,6
2019-12-26 03:48:00,10
2019-12-26 03:49:00,9
2019-12-26 03:50:00,4
2019-12-26 03:56:00,1
2019-12-26 03:57:00,6
2019-12-26 03:58:00,10
2019-12-26 03:59:00,5
2019-12-26 04:06:00,1
2019-12-26 04:07:00,6
2019-12-26 04:08:00,6
2019-12-26 04:09:00,5
2019-12-26 04:16:00,5
2019-12-26 04:17:00,6
2019-12-26 04:18:00,6
2019-12-26 04:19:00,5
2019-12-26 04:26:00,1
2019-12-26 04:27:00,7
2019-12-26 04:28:00,6
2019-12-26 04:29:00,5
2019-12-26 04:32:00,2
2019-12-26 04:33:00,1
2019-12-26 04:34:00,1
2019-12-26 04:35:00,1
2019-12-26 04:37:00,8
2019-12-26 04:38:00,6
2019-12-26 04:39:00,5
2019-12-26 04:41:00,5
2019-12-26 04:45:00,4
2019-12-26 04:46:00,1
2019-12-26 04:47:00,7
2019-12-26 04:48:00,8
2019-12-26 04:49:00,5
